time/total_timesteps,train/ent_coef,time/time_elapsed,rollout/ep_rew_mean,train/n_updates,time/episodes,rollout/ep_len_mean,time/fps,train/critic_loss,train/actor_loss
13800,0.002493437612429261,145,334.0363567608696,427198,92,150.0,95,0.027363330125808716,-272.7916259765625
14400,0.0025484522338956594,151,334.4034578854167,428398,96,150.0,95,0.02280156873166561,-271.53973388671875
15000,0.002448320621624589,157,335.05995478000006,429598,100,150.0,95,0.029705483466386795,-270.5912170410156
15600,0.0024893437512218952,163,338.13935239,430798,104,150.0,95,0.025877494364976883,-269.63824462890625
16200,0.0026148799806833267,169,339.14703682999993,431998,108,150.0,95,0.029059376567602158,-268.806396484375
16800,0.002787713659927249,175,339.78320674,433198,112,150.0,95,0.034684792160987854,-268.210205078125
17400,0.0027612054254859686,181,340.3824583300001,434398,116,150.0,95,0.07027285546064377,-267.43341064453125
18000,0.0027325639966875315,187,340.81145194000004,435598,120,150.0,95,0.03613745793700218,-266.5460510253906
18600,0.002653819043189287,194,341.06565817,436798,124,150.0,95,0.03111361712217331,-266.3702087402344
19200,0.0026187559124082327,200,341.66220626,437998,128,150.0,95,0.034036993980407715,-265.5910339355469
19800,0.002847593743354082,206,341.94685798000006,439198,132,150.0,95,0.03417801111936569,-265.03314208984375
20400,0.0026568779721856117,212,343.04018253999993,440398,136,150.0,95,0.028707800433039665,-264.23834228515625
21000,0.002620828105136752,219,343.41553844999993,441598,140,150.0,95,0.02728384919464588,-264.07568359375
21600,0.0025761835277080536,224,343.77656384,442798,144,150.0,96,0.02852330170571804,-263.91217041015625
22200,0.002573460340499878,230,344.28031174999995,443998,148,150.0,96,0.02983318641781807,-262.98309326171875
22800,0.0025653373450040817,236,344.77348601,445198,152,150.0,96,0.02685241773724556,-263.0225830078125
23400,0.002515287371352315,242,345.71745735,446398,156,150.0,96,0.027713511139154434,-262.45135498046875
24000,0.0025504266377538443,248,345.82344299,447598,160,150.0,96,0.029223183169960976,-262.57781982421875
24600,0.002594800665974617,254,346.3346451,448798,164,150.0,96,0.027306770905852318,-261.6482238769531
25200,0.0025125350803136826,260,347.35821433000007,449998,168,150.0,96,0.026578962802886963,-261.35137939453125
25800,0.002447976265102625,266,347.99967417,451198,172,150.0,96,0.02717280201613903,-261.10516357421875
26400,0.0023026717826724052,272,347.64140873,452398,176,150.0,96,0.02827703207731247,-260.8865966796875
27000,0.002395217539742589,278,348.06047312999993,453598,180,150.0,96,0.025563519448041916,-260.3248596191406
27600,0.0023565194569528103,284,348.60150232000007,454798,184,150.0,96,0.02433878928422928,-260.6890869140625
28200,0.002401837147772312,290,349.2953797999999,455998,188,150.0,96,0.02745794877409935,-260.39788818359375
28800,0.0023171603679656982,297,349.50614986000005,457198,192,150.0,96,0.024422064423561096,-259.65777587890625
29400,0.002330947434529662,303,349.99046569000006,458398,196,150.0,96,0.025349685922265053,-259.723876953125
30000,0.0023149747867137194,309,350.13603233999993,459598,200,150.0,97,0.02914750576019287,-259.79290771484375
30600,0.002350774360820651,315,350.81144231999997,460798,204,150.0,97,0.026136333122849464,-259.40557861328125
31200,0.0023370685521513224,321,351.39355988000005,461998,208,150.0,97,0.02359168417751789,-259.322021484375
31800,0.0023154085502028465,327,351.8396595900001,463198,212,150.0,97,0.024615030735731125,-258.94512939453125
32400,0.0023182302247732878,333,352.39786567000004,464398,216,150.0,97,0.02372579462826252,-258.7695617675781
33000,0.0023015127517282963,339,353.34529130000004,465598,220,150.0,97,0.02436016872525215,-258.5927429199219
33600,0.0023233473766595125,345,353.79446808000006,466798,224,150.0,97,0.021933551877737045,-258.35986328125
34200,0.0023679863661527634,351,354.2850839499999,467998,228,150.0,97,0.025852954015135765,-258.1103210449219
34800,0.0022161321248859167,357,354.92880857999995,469198,232,150.0,97,0.023592881858348846,-258.3289794921875
35400,0.0022281999699771404,363,355.05521759000004,470398,236,150.0,97,0.025929823517799377,-258.0439147949219
36000,0.0023341104388237,369,355.1706568900001,471598,240,150.0,97,0.04369594529271126,-258.1415710449219
36600,0.0023082189727574587,375,355.44450539999997,472798,244,150.0,97,0.02861255593597889,-257.7725524902344
37200,0.0023075477220118046,381,355.81651571,473998,248,150.0,97,0.026509394869208336,-257.4849853515625
37800,0.0022962025832384825,387,355.9786261,475198,252,150.0,97,0.022696934640407562,-257.9232482910156
38400,0.0023158956319093704,393,356.17421385,476398,256,150.0,97,0.022692065685987473,-257.7528991699219
39000,0.0023125209845602512,399,356.50556467,477598,260,150.0,97,0.027821863070130348,-257.2674255371094
39600,0.0022276986856013536,405,356.59463367000006,478798,264,150.0,97,0.026247598230838776,-257.5841369628906
40200,0.002187945879995823,411,356.62005762,479998,268,150.0,97,0.03074057027697563,-257.3362121582031
40800,0.0022680016700178385,417,356.97175072,481198,272,150.0,97,0.028633005917072296,-257.12451171875
41400,0.0022894612047821283,423,357.54047109,482398,276,150.0,97,0.027632348239421844,-257.2779235839844
42000,0.002320020692422986,429,357.6137123600001,483598,280,150.0,97,0.029570618644356728,-257.36029052734375
42600,0.00225539761595428,435,357.22519048999993,484798,284,150.0,97,0.03027012012898922,-257.0714111328125
43200,0.002396061783656478,441,357.08843476000004,485998,288,150.0,97,0.029306864365935326,-256.81488037109375
43800,0.0023074629716575146,447,357.21331270999997,487198,292,150.0,97,0.02982272021472454,-256.6338195800781
44400,0.0022714517544955015,453,357.4063446499999,488398,296,150.0,97,0.02438177727162838,-256.9232177734375
45000,0.0022818397264927626,459,357.70348136,489598,300,150.0,98,0.02907848171889782,-256.6060485839844
45600,0.00233958731405437,465,357.52908205,490798,304,150.0,98,0.03191367909312248,-256.56964111328125
46200,0.002417648211121559,471,356.8939494499999,491998,308,150.0,98,0.04638192430138588,-256.97802734375
46800,0.0024698562920093536,477,356.4900543400001,493198,312,150.0,98,0.05561388283967972,-256.5627136230469
47400,0.002426736755296588,483,356.2144969699999,494398,316,150.0,98,0.03362515941262245,-256.50811767578125
48000,0.002444656565785408,489,356.1588417,495598,320,150.0,98,0.03519849479198456,-256.90386962890625
48600,0.0025035489816218615,495,355.93613508000004,496798,324,150.0,98,0.04724471643567085,-256.38775634765625
49200,0.002399987308308482,501,355.6552852500001,497998,328,150.0,98,0.04595569521188736,-256.490478515625
49800,0.002411487279459834,507,355.76570656,499198,332,150.0,98,0.0403108075261116,-256.7457580566406
50400,0.0024077186826616526,513,355.98260235000004,500398,336,150.0,98,0.03527820110321045,-256.78192138671875
51000,0.0026003906968981028,519,355.76322942999997,501598,340,150.0,98,0.05464492738246918,-256.63983154296875
51600,0.002691678935661912,525,355.36366283,502798,344,150.0,98,0.05660441145300865,-256.49615478515625
52200,0.002353307791054249,531,355.49723722999994,503998,348,150.0,98,0.03990479186177254,-256.3458251953125
52800,0.0023577085230499506,536,355.73518082999993,505198,352,150.0,98,0.032573968172073364,-256.26812744140625
53400,0.0023501007817685604,542,355.58461024999997,506398,356,150.0,98,0.031732186675071716,-256.287109375
54000,0.002323018154129386,548,355.19836805,507598,360,150.0,98,0.03468567132949829,-256.1939697265625
54600,0.0023112334311008453,554,354.83745664,508798,364,150.0,98,0.03501715883612633,-256.70849609375
55200,0.0024166626390069723,560,354.64248395999994,509998,368,150.0,98,0.03810197860002518,-256.4664611816406
55800,0.002298956038430333,566,354.48174391,511198,372,150.0,98,0.0351342037320137,-256.59539794921875
56400,0.0022445316426455975,572,354.756982,512398,376,150.0,98,0.03844739869236946,-256.84197998046875
57000,0.0022804911714047194,578,355.04694448999993,513598,380,150.0,98,0.04824109002947807,-256.483154296875
57600,0.002192519139498472,584,355.33248547999995,514798,384,150.0,98,0.03364831581711769,-256.580322265625
58200,0.0022050084080547094,590,355.79926828,515998,388,150.0,98,0.03705926239490509,-256.75396728515625
58800,0.00217950320802629,596,355.6738736299999,517198,392,150.0,98,0.030839525163173676,-256.5773620605469
59400,0.0021666977554559708,602,355.92006972999997,518398,396,150.0,98,0.029850034043192863,-256.9813232421875
60000,0.0022416298743337393,608,355.7273066,519598,400,150.0,98,0.029981417581439018,-256.94720458984375
60600,0.0022057886235415936,614,355.84894348,520798,404,150.0,98,0.03720401972532272,-256.5450744628906
61200,0.0022329213097691536,620,355.9671653600001,521998,408,150.0,98,0.0395977608859539,-257.0500793457031
61800,0.0022333080414682627,626,356.4145080200001,523198,412,150.0,98,0.030002104118466377,-257.0479736328125
62400,0.0021975780837237835,632,356.75039300000003,524398,416,150.0,98,0.033437713980674744,-257.3023986816406
63000,0.0022248534951359034,638,356.68677061,525598,420,150.0,98,0.028354976326227188,-257.29864501953125
63600,0.0021844881121069193,644,356.96916171000004,526798,424,150.0,98,0.032811906188726425,-257.1121520996094
64200,0.002118044998496771,650,357.56871825999997,527998,428,150.0,98,0.02607819437980652,-257.5328369140625
64800,0.0021844818256795406,656,357.57729743000004,529198,432,150.0,98,0.035353489220142365,-257.22613525390625
65400,0.0021721669472754,662,357.3735660400001,530398,436,150.0,98,0.027344191446900368,-257.39459228515625
66000,0.0022030936088413,668,358.41442177,531598,440,150.0,98,0.03029349073767662,-256.97772216796875
66600,0.002258072840049863,674,359.44948943,532798,444,150.0,98,0.032764773815870285,-256.9123840332031
67200,0.002212890423834324,680,360.00491915999993,533998,448,150.0,98,0.03179358318448067,-257.06024169921875
67800,0.0022257682867348194,686,360.64342189,535198,452,150.0,98,0.0318201407790184,-257.0837707519531
68400,0.0023781771305948496,691,360.6956913599999,536398,456,150.0,98,0.04211420193314552,-257.00982666015625
69000,0.0021385853178799152,697,361.04730968999996,537598,460,150.0,98,0.029688289389014244,-257.6311950683594
69600,0.002132454188540578,703,361.8722017,538798,464,150.0,98,0.030028900131583214,-257.3289489746094
70200,0.0021958863362669945,709,362.72338713000005,539998,468,150.0,98,0.03312604874372482,-257.0096740722656
70800,0.0024021624121814966,715,362.51017385000006,541198,472,150.0,98,0.0373942106962204,-257.33184814453125
71400,0.0022739055566489697,721,362.11421673999996,542398,476,150.0,98,0.03796525299549103,-257.4365539550781
72000,0.0024397873785346746,727,361.70137624999995,543598,480,150.0,98,0.07530371844768524,-257.4890441894531
72600,0.0022446417715400457,733,361.30035183,544798,484,150.0,98,0.055812589824199677,-257.0848388671875
73200,0.002282950095832348,739,361.07633919,545998,488,150.0,98,0.047666627913713455,-257.2930908203125
73800,0.002206524135544896,746,361.45943546999996,547198,492,150.0,98,0.0320884995162487,-257.518310546875
74400,0.0021008257754147053,752,361.65094142999993,548398,496,150.0,98,0.0377272367477417,-257.2474060058594
75000,0.002078296849504113,758,362.14326808000004,549598,500,150.0,98,0.027387848123908043,-257.76318359375
75600,0.002049195347353816,764,362.68374355,550798,504,150.0,98,0.032617684453725815,-257.54351806640625
76200,0.0020396127365529537,770,363.25018249,551998,508,150.0,98,0.025691479444503784,-257.8210754394531
76800,0.002306664362549782,776,363.20713985000003,553198,512,150.0,98,0.0459211990237236,-257.4417419433594
77400,0.0021369238384068012,782,363.3941632,554398,516,150.0,98,0.042630210518836975,-257.45166015625
78000,0.0020546785090118647,788,363.77265099000005,555598,520,150.0,98,0.03247006610035896,-257.5163269042969
78600,0.001972395461052656,794,364.00955022999995,556798,524,150.0,98,0.03100675530731678,-257.4642333984375
79200,0.0020297649316489697,800,364.20910612999995,557998,528,150.0,98,0.035703133791685104,-257.55224609375
79800,0.002022956730797887,806,364.40883812999994,559198,532,150.0,98,0.031646329909563065,-257.72064208984375
80400,0.0019657150842249393,812,364.98433958000004,560398,536,150.0,98,0.027531681582331657,-257.64227294921875
81000,0.002035657176747918,818,364.5092258700001,561598,540,150.0,99,0.02709752321243286,-258.17303466796875
81600,0.0020426365081220865,823,364.40777284999996,562798,544,150.0,99,0.02606642059981823,-257.91217041015625
82200,0.0020186533220112324,829,364.29171520999995,563998,548,150.0,99,0.029186179861426353,-257.69085693359375
82800,0.0019764662720263004,835,364.34550734,565198,552,150.0,99,0.02623712457716465,-258.060302734375
83400,0.002036680467426777,841,364.9439647,566398,556,150.0,99,0.027684379369020462,-258.10467529296875
84000,0.002018845872953534,847,365.64755462,567598,560,150.0,99,0.027124525979161263,-258.164306640625
84600,0.0019940149504691362,853,365.94768548,568798,564,150.0,99,0.02817196026444435,-257.7955627441406
85200,0.0020046879071742296,859,366.07624232999996,569998,568,150.0,99,0.02925354801118374,-257.79010009765625
85800,0.001999451545998454,865,366.62481617000003,571198,572,150.0,99,0.02667943947017193,-258.22210693359375
86400,0.001986545044928789,871,367.14536429,572398,576,150.0,99,0.025558942928910255,-258.06536865234375
87000,0.0019954266026616096,877,367.92614348,573598,580,150.0,99,0.023067567497491837,-257.92041015625
87600,0.0019920221529901028,883,368.87576644000006,574798,584,150.0,99,0.02959452196955681,-258.107177734375
88200,0.002049104543402791,889,369.00101257,575998,588,150.0,99,0.03037656843662262,-257.94073486328125
88800,0.0019952638540416956,895,369.071307,577198,592,150.0,99,0.026579009369015694,-258.1298828125
89400,0.0019500642083585262,901,368.74736512000004,578398,596,150.0,99,0.02603539638221264,-258.0450439453125
90000,0.0019338317215442657,907,368.92612795000014,579598,600,150.0,99,0.0273856520652771,-257.80389404296875
90600,0.0019034019205719233,913,369.0105952600001,580798,604,150.0,99,0.02718948945403099,-258.06024169921875
91200,0.0019425996579229832,919,369.29144767,581998,608,150.0,99,0.02490181103348732,-258.48193359375
91800,0.0019147563725709915,925,369.8503413199999,583198,612,150.0,99,0.025422504171729088,-258.1890563964844
92400,0.001925542950630188,931,369.81739691000007,584398,616,150.0,99,0.029679294675588608,-258.517578125
93000,0.0019200610695406795,937,370.08932476999996,585598,620,150.0,99,0.027965426445007324,-257.68450927734375
93600,0.002052460564300418,943,370.2461719500001,586798,624,150.0,99,0.04866466298699379,-257.68499755859375
94200,0.00198027933947742,949,370.30847752,587998,628,150.0,99,0.03261838108301163,-258.1376953125
94800,0.0019410968525335193,955,370.5711365900001,589198,632,150.0,99,0.029011638835072517,-258.033447265625
95400,0.0018943574978038669,961,370.5237568099999,590398,636,150.0,99,0.02606779895722866,-257.99566650390625
96000,0.00184321915730834,967,370.86091092000004,591598,640,150.0,99,0.025678222998976707,-258.056396484375
96600,0.0018445792375132442,973,371.06814841999994,592798,644,150.0,99,0.02498188614845276,-258.262939453125
97200,0.002034316072240472,979,370.97803852,593998,648,150.0,99,0.05123499035835266,-258.4163818359375
97800,0.0019962755031883717,985,370.6523692800001,595198,652,150.0,99,0.037402063608169556,-257.798095703125
98400,0.0019372899550944567,991,370.60842431,596398,656,150.0,99,0.031577493995428085,-257.8900451660156
99000,0.0018523497274145484,997,370.1972787,597598,660,150.0,99,0.024641377851366997,-258.40521240234375
99600,0.0018866319442167878,1003,370.06152329000014,598798,664,150.0,99,0.036916691809892654,-257.943115234375
100200,0.0018752689938992262,1008,369.82920255,599998,668,150.0,99,0.028612999245524406,-258.2135009765625
100800,0.0018331260653212667,1014,369.93245091999995,601198,672,150.0,99,0.024220535531640053,-258.247314453125
101400,0.0018352146726101637,1020,370.42868096000007,602398,676,150.0,99,0.02566378004848957,-257.86346435546875
102000,0.0018017636612057686,1026,370.65467692000004,603598,680,150.0,99,0.026963811367750168,-257.8679504394531
102600,0.0017919917590916157,1032,370.8865282300001,604798,684,150.0,99,0.027076734229922295,-257.9248046875
103200,0.0018003602745011449,1037,371.56446779999993,605998,688,150.0,99,0.026461826637387276,-257.822998046875
103800,0.0017838635249063373,1043,371.9296761899999,607198,692,150.0,99,0.024199534207582474,-258.34765625
104400,0.0017916848883032799,1049,372.3665292200001,608398,696,150.0,99,0.028217986226081848,-258.24755859375
105000,0.0018102340400218964,1055,372.4445822500001,609598,700,150.0,99,0.02401883341372013,-258.04791259765625
105600,0.0017825609538704157,1061,372.51641466,610798,704,150.0,99,0.02630312740802765,-258.0247802734375
106200,0.0017647024942561984,1066,372.66068617,611998,708,150.0,99,0.023837875574827194,-257.98760986328125
106800,0.0017819837667047977,1072,372.58473288,613198,712,150.0,99,0.02339927665889263,-257.62786865234375
107400,0.001731868484057486,1078,372.86744579,614398,716,150.0,99,0.02509419433772564,-258.1679382324219
108000,0.0017650988884270191,1084,372.90436653000006,615598,720,150.0,99,0.028348591178655624,-257.92059326171875
108600,0.0017603187588974833,1090,373.13576004000004,616798,724,150.0,99,0.031094806268811226,-258.00750732421875
109200,0.0017596423858776689,1095,373.22226900000004,617998,728,150.0,99,0.02659033238887787,-258.00396728515625
109800,0.0017238215077668428,1101,373.13789997,619198,732,150.0,99,0.028735969215631485,-257.61419677734375
110400,0.0017668133368715644,1107,373.34802828999995,620398,736,150.0,99,0.027081657201051712,-258.0180969238281
111000,0.0018172601703554392,1113,373.62586575000006,621598,740,150.0,99,0.037119779735803604,-258.23699951171875
111600,0.001890427665784955,1119,373.71090991999995,622798,744,150.0,99,0.030248751863837242,-257.6506042480469
112200,0.001888700295239687,1124,373.92889600999996,623998,748,150.0,99,0.028543395921587944,-258.16632080078125
112800,0.001843451987951994,1130,374.27711023999996,625198,752,150.0,99,0.030785417184233665,-258.29974365234375
113400,0.0018038939451798797,1136,374.53126648,626398,756,150.0,99,0.03161830082535744,-258.2021484375
114000,0.0017788027180358768,1142,374.95756716000005,627598,760,150.0,99,0.023780805990099907,-258.1224365234375
114600,0.0017831355798989534,1148,375.13423335,628798,764,150.0,99,0.025979477912187576,-258.3501892089844
115200,0.0017965852748602629,1154,375.45155798,629998,768,150.0,99,0.030556753277778625,-257.8611755371094
115800,0.00178099749609828,1160,375.77959575000006,631198,772,150.0,99,0.031455688178539276,-258.27789306640625
116400,0.0017192172817885876,1166,375.88775234,632398,776,150.0,99,0.025736799463629723,-258.2305908203125
117000,0.001707614865154028,1172,376.00870827000006,633598,780,150.0,99,0.03301326185464859,-258.23760986328125
117600,0.0019236360676586628,1178,375.7388162099999,634798,784,150.0,99,0.04630231484770775,-259.0230712890625
118200,0.0018492282833904028,1184,374.9569142600001,635998,788,150.0,99,0.029142268002033234,-258.50213623046875
118800,0.0018233500886708498,1190,374.47924342,637198,792,150.0,99,0.0349627286195755,-258.43011474609375
119400,0.0017751422710716724,1196,374.01456024999993,638398,796,150.0,99,0.02974456176161766,-258.352783203125
120000,0.001730513060465455,1202,373.71788672,639598,800,150.0,99,0.026034675538539886,-258.6624755859375
120600,0.0016998774372041225,1208,373.4925406400001,640798,804,150.0,99,0.03143835812807083,-258.57342529296875
121200,0.001723061315715313,1214,373.39373422000006,641998,808,150.0,99,0.0299600251019001,-258.45526123046875
121800,0.0017620135331526399,1220,373.32175454000003,643198,812,150.0,99,0.030024083331227303,-258.36865234375
122400,0.001832362380810082,1225,372.42498312,644398,816,150.0,99,0.030281923711299896,-258.0019836425781
123000,0.0018146260408684611,1231,371.79541794,645598,820,150.0,99,0.04186422750353813,-258.3956298828125
123600,0.0018364401767030358,1237,371.4566801700001,646798,824,150.0,99,0.029470812529325485,-258.281005859375
124200,0.0017902313265949488,1243,371.5156547000001,647998,828,150.0,99,0.025812523439526558,-258.26251220703125
124800,0.0017457007197663188,1249,371.4090747000001,649198,832,150.0,99,0.026315854862332344,-258.46673583984375
125400,0.001758232363499701,1255,371.43638939000004,650398,836,150.0,99,0.028557056561112404,-258.33538818359375
126000,0.001737715327180922,1261,371.29596673,651598,840,150.0,99,0.02363738603889942,-258.1716003417969
126600,0.0017035346245393157,1267,371.29104044,652798,844,150.0,99,0.024981841444969177,-258.4142761230469
127200,0.0017043454572558403,1273,371.46192633000015,653998,848,150.0,99,0.02922225371003151,-257.9734802246094
127800,0.0017482046969234943,1278,371.22730449000005,655198,852,150.0,99,0.03365713730454445,-258.23944091796875
128400,0.0017077394295483828,1284,370.98106755000003,656398,856,150.0,99,0.027936939150094986,-258.5096435546875
129000,0.0016897795721888542,1290,370.62416846,657598,860,150.0,99,0.02486005797982216,-258.2381286621094
129600,0.0016620761016383767,1296,370.79955903999996,658798,864,150.0,99,0.02510293386876583,-258.358154296875
130200,0.001694540842436254,1302,370.66906945999995,659998,868,150.0,99,0.024019092321395874,-258.4215087890625
130800,0.001693361671641469,1308,370.7632648499999,661198,872,150.0,99,0.026042938232421875,-258.4215087890625
131400,0.001701280241832137,1314,370.9158183799999,662398,876,150.0,99,0.02640930749475956,-258.54833984375
132000,0.0017047672299668193,1320,370.91960138,663598,880,150.0,99,0.027306705713272095,-258.3977355957031
132600,0.0016911561833694577,1326,371.2604599300001,664798,884,150.0,99,0.02513204887509346,-258.4700927734375
133200,0.0017002534586936235,1332,372.17723003999987,665998,888,150.0,99,0.026925833895802498,-258.32611083984375
133800,0.001691843499429524,1338,372.6210543299999,667198,892,150.0,99,0.02590309828519821,-258.73077392578125
134400,0.0016664161812514067,1344,372.89307042,668398,896,150.0,99,0.02406538650393486,-258.4754638671875
135000,0.0016414258861914277,1350,373.21239433999995,669598,900,150.0,99,0.023984737694263458,-258.8962097167969
135600,0.0016775676049292088,1356,373.4054034099999,670798,904,150.0,99,0.028100742027163506,-258.5353088378906
136200,0.0016790832160040736,1362,373.33295260000006,671998,908,150.0,99,0.02648487314581871,-258.53778076171875
136800,0.0016568244900554419,1368,373.52011955,673198,912,150.0,99,0.024908503517508507,-258.6382751464844
137400,0.0016720627900213003,1374,374.3413631299999,674398,916,150.0,99,0.02576599083840847,-258.5196838378906
138000,0.0016616402426734567,1380,375.09189132,675598,920,150.0,99,0.02596411295235157,-258.3895568847656
138600,0.0016506137326359749,1386,375.44587164999996,676798,924,150.0,99,0.029933439567685127,-258.1826171875
139200,0.0016717908438295126,1392,375.38775552000004,677998,928,150.0,99,0.023853693157434464,-258.160888671875
139800,0.0016972677549347281,1398,375.4315386,679198,932,150.0,99,0.024821676313877106,-258.49072265625
140400,0.0017223006580024958,1404,375.13634027999996,680398,936,150.0,99,0.027161147445440292,-258.6103210449219
141000,0.0017493454506620765,1410,374.77100651000006,681598,940,150.0,99,0.025083675980567932,-258.5897216796875
141600,0.0017276611179113388,1416,374.48759329,682798,944,150.0,99,0.02465510182082653,-258.24395751953125
142200,0.0016986490227282047,1422,374.19572088000007,683998,948,150.0,99,0.031651124358177185,-258.1823425292969
142800,0.001688311342149973,1428,374.3553229799999,685198,952,150.0,99,0.03126505762338638,-258.1123046875
143400,0.0016920000780373812,1434,374.47624146000004,686398,956,150.0,99,0.02431054227054119,-258.47943115234375
144000,0.0020028685685247183,1439,374.3408628700001,687598,960,150.0,100,0.058241743594408035,-258.37322998046875
144600,0.0018148908857256174,1446,373.82858091999987,688798,964,150.0,99,0.03356475755572319,-258.3223571777344
145200,0.0016999851213768125,1452,373.38383249000015,689998,968,150.0,99,0.02658597007393837,-258.28704833984375
145800,0.0016664965078234673,1458,373.20884565,691198,972,150.0,99,0.02226373739540577,-258.44232177734375
146400,0.001702369307167828,1464,373.13271367,692398,976,150.0,99,0.03077537566423416,-258.34930419921875
147000,0.0016971228178590536,1470,372.9273858600001,693598,980,150.0,99,0.03045954555273056,-258.49090576171875
147600,0.0016772731905803084,1475,372.52932709,694798,984,150.0,100,0.024436047300696373,-258.3232116699219
148200,0.0016240582335740328,1482,372.18704876,695998,988,150.0,99,0.023216059431433678,-258.3197021484375
148800,0.0016106338007375598,1488,372.41218528999997,697198,992,150.0,99,0.03242122009396553,-258.3944091796875
149400,0.0016018961323425174,1493,372.93835798,698398,996,150.0,100,0.029577279463410378,-258.33685302734375
150000,0.0016088528791442513,1499,373.08583137999995,699598,1000,150.0,100,0.024888504296541214,-258.17755126953125
150600,0.001594647648744285,1505,373.35128442,700798,1004,150.0,100,0.02836574800312519,-257.9306945800781
151200,0.0016154232434928417,1511,373.7779620499999,701998,1008,150.0,100,0.049257878214120865,-258.3530578613281
151800,0.0019079436315223575,1517,373.95240515000006,703198,1012,150.0,100,0.059226833283901215,-258.1240539550781
152400,0.0018127304501831532,1523,373.9767097299999,704398,1016,150.0,100,0.03387783095240593,-258.5194396972656
153000,0.00219110120087862,1529,373.38107794,705598,1020,150.0,100,0.054719239473342896,-258.57952880859375
153600,0.001826662104576826,1535,372.91306828,706798,1024,150.0,100,0.03730279579758644,-258.3676452636719
154200,0.0016788390930742025,1541,372.47447432,707998,1028,150.0,100,0.03305622190237045,-258.537353515625
154800,0.0016296877292916179,1547,372.70598176999994,709198,1032,150.0,100,0.031950443983078,-258.1891174316406
155400,0.00159256171900779,1553,373.1100977699999,710398,1036,150.0,100,0.02996692806482315,-258.32080078125
156000,0.0015790077159181237,1559,373.39017838,711598,1040,150.0,100,0.02461920492351055,-258.2479553222656
156600,0.0015754119958728552,1565,373.65259217000005,712798,1044,150.0,100,0.03218108043074608,-258.4208068847656
157200,0.0017725354991853237,1571,373.50793789999994,713998,1048,150.0,100,0.04114926606416702,-258.5302734375
157800,0.0015866025350987911,1577,373.8075646299999,715198,1052,150.0,100,0.028194520622491837,-258.1402587890625
158400,0.001566727994941175,1583,374.01793438999994,716398,1056,150.0,100,0.02301112934947014,-258.7657470703125
159000,0.0015810418408364058,1589,374.57463798000003,717598,1060,150.0,100,0.020575130358338356,-258.667724609375
159600,0.0015857358230277896,1595,375.2128672900001,718798,1064,150.0,100,0.022377073764801025,-258.7623291015625
160200,0.0015924531035125256,1601,376.01731128,719998,1068,150.0,100,0.022437915205955505,-258.7694396972656
160800,0.001572705339640379,1607,376.0989748500001,721198,1072,150.0,100,0.02644950896501541,-258.62664794921875
161400,0.0015807455638423562,1613,376.28557206,722398,1076,150.0,100,0.02264356054365635,-258.92779541015625
