rollout/ep_len_mean,train/ent_coef,train/critic_loss,time/time_elapsed,time/fps,rollout/ep_rew_mean,train/actor_loss,time/episodes,time/total_timesteps,train/n_updates
150.0,0.0022842937614768744,0.028307568281888962,323,98,382.81505049,-280.980712890625,212,31800,863198
150.0,0.0024104216136038303,0.06633038073778152,329,98,383.7978419,-281.1758728027344,216,32400,864398
150.0,0.0026259170845150948,0.05665106326341629,336,98,383.32242169,-280.2506103515625,220,33000,865598
150.0,0.002582826651632786,0.03806273639202118,342,98,382.4120542200001,-280.763671875,224,33600,866798
150.0,0.0025276904925704002,0.06046825274825096,348,98,382.60386965,-280.7452087402344,228,34200,867998
150.0,0.002310263691470027,0.04112889617681503,354,98,383.51848698999993,-280.46246337890625,232,34800,869198
150.0,0.00235277833417058,0.033017292618751526,360,98,384.26418878,-281.3692932128906,236,35400,870398
150.0,0.002379085635766387,0.03166252374649048,366,98,384.37953615,-281.44256591796875,240,36000,871598
150.0,0.0023286198265850544,0.029465651139616966,372,98,384.68213721,-281.41082763671875,244,36600,872798
150.0,0.0023372466675937176,0.028594166040420532,378,98,385.42831340000004,-281.1969909667969,248,37200,873998
150.0,0.002344521228224039,0.031100576743483543,384,98,386.04379998,-281.3438720703125,252,37800,875198
150.0,0.0023132776841521263,0.025984156876802444,390,98,386.33448827,-281.779296875,256,38400,876398
150.0,0.0022650661412626505,0.025817377492785454,396,98,386.59328995000004,-282.0529479980469,260,39000,877598
150.0,0.0022561342921108007,0.02843218669295311,402,98,387.55607175,-282.69976806640625,264,39600,878798
150.0,0.0022371236700564623,0.028593530878424644,408,98,388.55720629,-282.510009765625,268,40200,879998
150.0,0.0022379441652446985,0.02610168792307377,414,98,389.23323556,-282.504638671875,272,40800,881198
150.0,0.002231533406302333,0.021401412785053253,420,98,389.9088993499999,-283.1365051269531,276,41400,882398
150.0,0.0022692119237035513,0.027987735345959663,426,98,390.96968703,-282.9934387207031,280,42000,883598
150.0,0.002309556817635894,0.028958220034837723,433,98,391.34779719,-282.7017822265625,284,42600,884798
150.0,0.00227461033500731,0.03148553520441055,439,98,392.0331653599999,-283.5753479003906,288,43200,885998
150.0,0.002207201672717929,0.02819981798529625,445,98,392.5188991099999,-284.3297119140625,292,43800,887198
150.0,0.0022127151023596525,0.02480441890656948,451,98,393.39052955,-284.02716064453125,296,44400,888398
150.0,0.002294501755386591,0.034817300736904144,457,98,393.98059108999996,-283.4451904296875,300,45000,889598
150.0,0.0022928097750991583,0.03006553463637829,463,98,394.60778747000006,-284.2306213378906,304,45600,890798
150.0,0.0023641898296773434,0.031001286581158638,469,98,394.72084669000003,-283.605224609375,308,46200,891998
150.0,0.00231164344586432,0.02807864360511303,475,98,394.9635888700001,-283.61138916015625,312,46800,893198
150.0,0.0022780324798077345,0.028063086792826653,481,98,394.9209140800001,-284.04510498046875,316,47400,894398
150.0,0.0022549417335540056,0.03063773922622204,487,98,396.53603423,-284.51513671875,320,48000,895598
150.0,0.0022439591120928526,0.022442448884248734,493,98,398.5160185900001,-285.248291015625,324,48600,896798
150.0,0.002236521104350686,0.027638228610157967,499,98,399.93588667000006,-285.2625427246094,328,49200,897998
150.0,0.002309361705556512,0.032257597893476486,505,98,400.45148205000004,-284.07904052734375,332,49800,899198
150.0,0.002287148032337427,0.030453916639089584,511,98,400.5057832500001,-285.0169372558594,336,50400,900398
150.0,0.002261529443785548,0.03016449697315693,517,98,401.68059767,-285.87750244140625,340,51000,901598
150.0,0.002255248138681054,0.028567099943757057,524,98,402.52560322000005,-286.00830078125,344,51600,902798
150.0,0.002303570043295622,0.032528653740882874,530,98,403.1292198900001,-285.9505615234375,348,52200,903998
150.0,0.002304499503225088,0.035047613084316254,536,98,403.55670628999985,-286.3308410644531,352,52800,905198
150.0,0.002416574163362384,0.030001200735569,542,98,403.17051143000003,-286.8620300292969,356,53400,906398
150.0,0.002284860238432884,0.02878573350608349,548,98,403.7037552900001,-286.483642578125,360,54000,907598
150.0,0.0023539073299616575,0.027848435565829277,554,98,404.03815872,-287.8678283691406,364,54600,908798
150.0,0.0023946191649883986,0.030073750764131546,560,98,403.85436101999994,-287.9893493652344,368,55200,909998
150.0,0.0023084136191755533,0.02842186950147152,566,98,404.0082726399999,-287.0532531738281,372,55800,911198
150.0,0.0022785160690546036,0.028594473376870155,572,98,404.34130938999994,-287.54559326171875,376,56400,912398
150.0,0.0022443262860178947,0.026975536718964577,578,98,404.54154373999995,-287.69378662109375,380,57000,913598
150.0,0.0022312174551188946,0.0272769033908844,584,98,404.86680964,-288.12103271484375,384,57600,914798
150.0,0.0021940115839242935,0.029668884351849556,590,98,404.87367374999997,-288.7751770019531,388,58200,915998
150.0,0.0021558150183409452,0.03303690627217293,596,98,405.0217623299999,-288.66815185546875,392,58800,917198
150.0,0.0022379644215106964,0.03861377760767937,602,98,405.06688376,-289.63189697265625,396,59400,918398
150.0,0.0022791081573814154,0.030653920024633408,608,98,404.9748505700001,-288.41033935546875,400,60000,919598
150.0,0.0021738267969340086,0.0303882397711277,614,98,405.56009589999996,-289.13885498046875,404,60600,920798
150.0,0.0024678041227161884,0.039936259388923645,620,98,405.68436878000006,-289.16864013671875,408,61200,921998
150.0,0.002257927553728223,0.03794368728995323,627,98,405.4298338,-289.00689697265625,412,61800,923198
150.0,0.0023527357261627913,0.060466017574071884,633,98,405.65547038000005,-290.1114501953125,416,62400,924398
150.0,0.0024214545264840126,0.037512339651584625,639,98,405.02390864,-290.0317687988281,420,63000,925598
150.0,0.0021985904313623905,0.03269291669130325,645,98,405.07676986000007,-289.32879638671875,424,63600,926798
150.0,0.0021388260647654533,0.029179519042372704,651,98,404.92791228999994,-289.50579833984375,428,64200,927998
150.0,0.0021556916180998087,0.0261648241430521,657,98,405.22823674999984,-290.7204895019531,432,64800,929198
150.0,0.0021557174623012543,0.02845527045428753,663,98,406.15958676999986,-290.4954528808594,436,65400,930398
150.0,0.0021653231233358383,0.02833310142159462,669,98,406.42984794000006,-290.1377868652344,440,66000,931598
150.0,0.002192107494920492,0.02588427998125553,675,98,406.4067765699999,-290.66473388671875,444,66600,932798
150.0,0.0021964181214571,0.02558242343366146,681,98,406.82586170999986,-290.47808837890625,448,67200,933998
150.0,0.00216591265052557,0.02567761391401291,687,98,407.0511778399999,-290.36444091796875,452,67800,935198
150.0,0.0021836578380316496,0.031970735639333725,692,98,408.28426292000006,-290.3197021484375,456,68400,936398
150.0,0.0022023203782737255,0.03110191412270069,698,98,407.81424447000006,-290.1049499511719,460,69000,937598
150.0,0.002180252457037568,0.03445712476968765,704,98,407.96905356,-290.44525146484375,464,69600,938798
150.0,0.002208433346822858,0.02695445902645588,710,98,408.74216501,-290.5393981933594,468,70200,939998
150.0,0.0021997878793627024,0.02744649536907673,716,98,408.95500547000006,-290.6768493652344,472,70800,941198
150.0,0.0022509365808218718,0.03713977336883545,722,98,409.19477608,-290.80816650390625,476,71400,942398
150.0,0.002226892625913024,0.02821439690887928,728,98,409.4563823699999,-291.6877136230469,480,72000,943598
150.0,0.0022049611434340477,0.02563527598977089,734,98,409.81043887,-290.8373718261719,484,72600,944798
150.0,0.0021993955597281456,0.025431698188185692,740,98,410.18415362,-290.760498046875,488,73200,945998
150.0,0.0021459085401147604,0.024598730728030205,746,98,410.60441336,-291.04852294921875,492,73800,947198
150.0,0.002129690255969763,0.022759897634387016,752,98,411.32108272000005,-291.57830810546875,496,74400,948398
150.0,0.0022063683718442917,0.024478046223521233,758,98,412.52014321000007,-291.4290771484375,500,75000,949598
150.0,0.0022184252738952637,0.026900308206677437,764,98,412.80833386000006,-291.4635925292969,504,75600,950798
150.0,0.002181859454140067,0.02431417442858219,770,98,413.9467212199999,-292.2044982910156,508,76200,951998
150.0,0.002152006607502699,0.025510312989354134,776,98,415.3712718000001,-292.0587463378906,512,76800,953198
150.0,0.0021659003105014563,0.02736116386950016,782,98,416.1371075300001,-291.1435852050781,516,77400,954398
150.0,0.0021863053552806377,0.02897808700799942,788,98,417.43784549,-291.53387451171875,520,78000,955598
150.0,0.0021814194042235613,0.026099152863025665,794,98,417.90955169999995,-292.66119384765625,524,78600,956798
150.0,0.0021847912576049566,0.025982020422816277,801,98,418.73413088,-292.1151428222656,528,79200,957998
150.0,0.0021892660297453403,0.020180150866508484,807,98,419.42557103,-291.8026123046875,532,79800,959198
150.0,0.002209052676334977,0.022746525704860687,813,98,419.73512414,-293.5767517089844,536,80400,960398
150.0,0.0022164068650454283,0.022337481379508972,819,98,420.09424703999997,-293.49298095703125,540,81000,961598
150.0,0.00220442283898592,0.02378729172050953,825,98,420.6748037500001,-292.4227294921875,544,81600,962798
150.0,0.002215827815234661,0.025911778211593628,831,98,421.00390781000004,-291.9822998046875,548,82200,963998
150.0,0.0021861835848540068,0.024912068620324135,837,98,421.4704524400001,-293.4873962402344,552,82800,965198
150.0,0.002209749072790146,0.024578072130680084,843,98,421.53440437999996,-292.6864318847656,556,83400,966398
150.0,0.0021865451708436012,0.025731755420565605,849,98,422.82834549000006,-293.25909423828125,560,84000,967598
150.0,0.002215768676251173,0.02267591468989849,855,98,423.42697625,-292.58087158203125,564,84600,968798
150.0,0.0022147714626044035,0.026188554242253304,861,98,423.87629856,-294.0296325683594,568,85200,969998
150.0,0.002184907905757427,0.02428078092634678,867,98,424.3480355,-293.0216369628906,572,85800,971198
150.0,0.0022263245191425085,0.024093788117170334,873,98,424.6482728099999,-293.2587585449219,576,86400,972398
150.0,0.0021958276629447937,0.02302619256079197,879,98,424.93076254,-292.9957580566406,580,87000,973598
150.0,0.002235202118754387,0.023643003776669502,885,98,425.5215086,-293.839111328125,584,87600,974798
150.0,0.0022240951657295227,0.0317542627453804,891,98,426.18114618999994,-294.57647705078125,588,88200,975998
150.0,0.0022332726512104273,0.02416999451816082,897,98,426.56173109,-294.1346435546875,592,88800,977198
150.0,0.0022262469865381718,0.02485894225537777,903,98,425.9713663,-293.8983154296875,596,89400,978398
150.0,0.002258493797853589,0.028500214219093323,909,98,426.33235063999996,-293.89154052734375,600,90000,979598
150.0,0.002350464928895235,0.032381217926740646,915,98,426.32229052,-294.57342529296875,604,90600,980798
150.0,0.002229180885478854,0.027118323370814323,922,98,426.47922787000005,-294.5999755859375,608,91200,981998
150.0,0.002227999269962311,0.026923146098852158,928,98,426.49372758,-294.25030517578125,612,91800,983198
150.0,0.002241556067019701,0.02653397247195244,934,98,426.62951250000003,-294.49505615234375,616,92400,984398
150.0,0.002181317424401641,0.022700175642967224,940,98,426.8236004,-294.43475341796875,620,93000,985598
150.0,0.002191158477216959,0.027041416615247726,946,98,427.13354580999993,-295.06329345703125,624,93600,986798
150.0,0.0022065388038754463,0.023469889536499977,952,98,427.44379289999995,-293.8602294921875,628,94200,987998
150.0,0.0021988986991345882,0.027618488296866417,958,98,427.74199630999993,-294.25311279296875,632,94800,989198
150.0,0.0021710870787501335,0.025423835963010788,965,98,428.16477453,-295.47039794921875,636,95400,990398
150.0,0.0021463066805154085,0.019661296159029007,971,98,428.58036366,-295.0899963378906,640,96000,991598
150.0,0.002149731619283557,0.02561534196138382,977,98,428.78142478,-294.7176513671875,644,96600,992798
150.0,0.002159909112378955,0.022107001394033432,983,98,429.12824925999996,-294.890380859375,648,97200,993998
150.0,0.0021629228722304106,0.023660333827137947,989,98,429.45638033999995,-295.27581787109375,652,97800,995198
150.0,0.0021465951576828957,0.023527106270194054,995,98,429.8065049899999,-295.9698791503906,656,98400,996398
150.0,0.0021555128041654825,0.022433515638113022,1001,98,429.92387086,-295.57305908203125,660,99000,997598
150.0,0.00231246929615736,0.03035016357898712,1008,98,429.8886994899999,-295.1269836425781,664,99600,998798
150.0,0.0022383069153875113,0.026307865977287292,1014,98,429.79459882,-295.99249267578125,668,100200,999998
150.0,0.002184213139116764,0.02505343221127987,1020,98,430.19896372999995,-295.83056640625,672,100800,1001198
150.0,0.0021867870818823576,0.022347042337059975,1026,98,430.62275030999996,-295.4451904296875,676,101400,1002398
150.0,0.0021652951836586,0.025193076580762863,1032,98,430.95956313999994,-295.2538146972656,680,102000,1003598
150.0,0.0021890029311180115,0.028669632971286774,1038,98,431.13461574999997,-295.13690185546875,684,102600,1004798
150.0,0.002168328734114766,0.02496711164712906,1044,98,431.10037465,-295.1032409667969,688,103200,1005998
150.0,0.0022093297448009253,0.02597620151937008,1050,98,431.26461851,-294.849853515625,692,103800,1007198
150.0,0.00223509781062603,0.02732182666659355,1056,98,432.2015859100001,-296.3542785644531,696,104400,1008398
150.0,0.0022190145682543516,0.02630680985748768,1062,98,432.3182175500001,-295.7401428222656,700,105000,1009598
150.0,0.0022072880528867245,0.02361348830163479,1069,98,432.62575502000004,-295.989990234375,704,105600,1010798
150.0,0.002191368490457535,0.026101822033524513,1075,98,432.8920127800001,-295.61871337890625,708,106200,1011998
150.0,0.002197697525843978,0.02635538950562477,1081,98,433.0315936900001,-296.0067138671875,712,106800,1013198
150.0,0.0021543577313423157,0.027507008984684944,1087,98,433.28726286,-296.004150390625,716,107400,1014398
150.0,0.0021835090592503548,0.026816677302122116,1093,98,433.41736618000004,-296.5516357421875,720,108000,1015598
150.0,0.002159144962206483,0.024006519466638565,1099,98,433.5989966700001,-296.6661376953125,724,108600,1016798
150.0,0.002155272290110588,0.031258877366781235,1105,98,433.6610621599999,-296.6177062988281,728,109200,1017998
150.0,0.0021793919149786234,0.02601505257189274,1111,98,433.16577807,-296.15716552734375,732,109800,1019198
150.0,0.002167468424886465,0.026136336848139763,1117,98,432.97413783999997,-296.8731994628906,736,110400,1020398
150.0,0.002182411029934883,0.023881196975708008,1124,98,432.8174636499999,-296.22052001953125,740,111000,1021598
150.0,0.002209119964390993,0.026650846004486084,1130,98,433.03112751000003,-295.76593017578125,744,111600,1022798
150.0,0.0021985245402902365,0.02429298870265484,1136,98,432.88752651999994,-296.01861572265625,748,112200,1023998
150.0,0.002212114864960313,0.02707413025200367,1142,98,433.09128434999997,-295.99566650390625,752,112800,1025198
150.0,0.002223507734015584,0.03181648626923561,1148,98,433.23168687000003,-296.728271484375,756,113400,1026398
150.0,0.002213791711255908,0.029621854424476624,1154,98,433.13132561,-296.2731018066406,760,114000,1027598
150.0,0.002172775100916624,0.024896247312426567,1160,98,433.44890152999994,-296.67950439453125,764,114600,1028798
150.0,0.002180129988119006,0.032313279807567596,1166,98,433.79112897000005,-296.59521484375,768,115200,1029998
150.0,0.0021907456684857607,0.023547569289803505,1172,98,433.90421638,-296.68212890625,772,115800,1031198
150.0,0.0021705259568989277,0.019921818748116493,1178,98,434.1285861,-296.60595703125,776,116400,1032398
150.0,0.0022099914494901896,0.022193267941474915,1184,98,434.3908792499999,-296.62176513671875,780,117000,1033598
150.0,0.0022369977086782455,0.022304926067590714,1190,98,434.70791474,-296.337890625,784,117600,1034798
150.0,0.0022667020093649626,0.024968484416604042,1196,98,434.82714773,-296.65777587890625,788,118200,1035998
150.0,0.0022558311466127634,0.025706615298986435,1203,98,434.90476151999997,-296.84173583984375,792,118800,1037198
150.0,0.002264985116198659,0.025796866044402122,1209,98,434.88141684999994,-296.91351318359375,796,119400,1038398
150.0,0.0022581429220736027,0.028845181688666344,1215,98,435.00326109,-296.97869873046875,800,120000,1039598
150.0,0.00226207310333848,0.027296537533402443,1221,98,435.77898404,-296.7049255371094,804,120600,1040798
150.0,0.0022506287787109613,0.033881790935993195,1227,98,436.113869,-296.8245849609375,808,121200,1041998
150.0,0.00229272129945457,0.021703414618968964,1233,98,436.55105566000003,-297.00909423828125,812,121800,1043198
150.0,0.0022683488205075264,0.02723139524459839,1239,98,436.8310143099999,-297.0260009765625,816,122400,1044398
150.0,0.002272137673571706,0.031489819288253784,1245,98,437.5231349399999,-296.7194519042969,820,123000,1045598
150.0,0.0023011164739727974,0.02236473374068737,1252,98,437.9010999899999,-297.6590270996094,824,123600,1046798
150.0,0.002296353690326214,0.024918947368860245,1259,98,438.14531734,-297.20379638671875,828,124200,1047998
150.0,0.0022761705331504345,0.026555709540843964,1265,98,439.11237185,-297.1094665527344,832,124800,1049198
150.0,0.002278776839375496,0.027626533061265945,1271,98,439.70239036,-297.3625183105469,836,125400,1050398
150.0,0.0022787584457546473,0.022996840998530388,1277,98,440.04797313,-296.93011474609375,840,126000,1051598
150.0,0.0023070834577083588,0.02641376294195652,1284,98,440.34542029000005,-297.78692626953125,844,126600,1052798
150.0,0.002323057036846876,0.0261659137904644,1290,98,440.53808370999997,-298.0253601074219,848,127200,1053998
150.0,0.0022912491112947464,0.023241057991981506,1296,98,440.73794426999996,-298.13720703125,852,127800,1055198
150.0,0.002322488697245717,0.025336259976029396,1302,98,441.05700766999996,-298.0726318359375,856,128400,1056398
150.0,0.0023072792682796717,0.02595546282827854,1309,98,441.53712835000005,-298.1365051269531,860,129000,1057598
150.0,0.00233452464453876,0.04546484351158142,1315,98,441.74507817000006,-298.22540283203125,864,129600,1058798
150.0,0.0027161086909472942,0.07543745636940002,1321,98,441.4409959100001,-298.331787109375,868,130200,1059998
150.0,0.0024121771566569805,0.04546087980270386,1327,98,441.00980325999996,-297.79248046875,872,130800,1061198
150.0,0.0024007519241422415,0.04424530267715454,1333,98,440.4598757199999,-298.48956298828125,876,131400,1062398
150.0,0.002341864164918661,0.03707772120833397,1339,98,440.31246316,-298.5804443359375,880,132000,1063598
150.0,0.0022856357973068953,0.030659319832921028,1345,98,440.39385373,-299.13067626953125,884,132600,1064798
150.0,0.002290368778631091,0.030377963557839394,1352,98,440.79328123999994,-298.3280029296875,888,133200,1065998
150.0,0.002332553965970874,0.02671709470450878,1358,98,441.0090865499999,-298.61517333984375,892,133800,1067198
150.0,0.0023310529068112373,0.029951537027955055,1364,98,441.14662566999993,-299.07598876953125,896,134400,1068398
150.0,0.0022976079490035772,0.0272090844810009,1370,98,441.3631154599999,-299.2518310546875,900,135000,1069598
150.0,0.002362609840929508,0.027580484747886658,1376,98,441.51316783000004,-299.2028503417969,904,135600,1070798
150.0,0.0023551410995423794,0.02636045031249523,1382,98,441.80299298,-299.26171875,908,136200,1071998
150.0,0.0023551546037197113,0.03127431496977806,1389,98,442.0564329300001,-299.3126220703125,912,136800,1073198
150.0,0.002394243376329541,0.02731860615313053,1395,98,442.4165793799999,-299.7745361328125,916,137400,1074398
150.0,0.0023925360292196274,0.025911815464496613,1401,98,442.4055807,-299.66241455078125,920,138000,1075598
150.0,0.0024168884847313166,0.03227710351347923,1407,98,442.43441684,-300.5052795410156,924,138600,1076798
150.0,0.0025497418828308582,0.03936999663710594,1413,98,442.39356415,-300.8993225097656,928,139200,1077998
150.0,0.0023320969194173813,0.033827874809503555,1420,98,442.36999347,-300.8913879394531,932,139800,1079198
150.0,0.0023793296422809362,0.02711320109665394,1426,98,442.54828023000005,-301.31341552734375,936,140400,1080398
150.0,0.0024013598449528217,0.02695878967642784,1432,98,442.86003031000007,-301.70098876953125,940,141000,1081598
150.0,0.0024218757171183825,0.024972332641482353,1438,98,443.11694322000005,-302.2371520996094,944,141600,1082798
150.0,0.0024162938352674246,0.02512519806623459,1444,98,443.4956285,-302.0041198730469,948,142200,1083998
150.0,0.002452860353514552,0.023709552362561226,1450,98,443.57526562,-302.2166748046875,952,142800,1085198
150.0,0.002640255494043231,0.06345710903406143,1457,98,443.72064297,-303.4263000488281,956,143400,1086398
150.0,0.00253060064278543,0.046045999974012375,1463,98,443.2811156799999,-303.3725280761719,960,144000,1087598
150.0,0.002501772018149495,0.042048584669828415,1469,98,443.3299896799999,-303.21466064453125,964,144600,1088798
150.0,0.002487161662429571,0.0377056710422039,1475,98,443.83651972000007,-303.202880859375,968,145200,1089998
150.0,0.002480539958924055,0.03466491028666496,1482,98,444.32959317999996,-303.6307678222656,972,145800,1091198
150.0,0.002453838475048542,0.030800795182585716,1488,98,445.20426327999996,-304.58795166015625,976,146400,1092398
150.0,0.0024209129624068737,0.03219125047326088,1494,98,445.59222287999995,-304.321044921875,980,147000,1093598
150.0,0.0023967348970472813,0.03022572211921215,1500,98,445.65522588999994,-305.82147216796875,984,147600,1094798
150.0,0.0026282481849193573,0.04403166100382805,1507,98,445.38401767999994,-305.32110595703125,988,148200,1095998
150.0,0.0025100407656282187,0.0330951064825058,1513,98,444.84526747,-304.8619079589844,992,148800,1097198
150.0,0.0023972399067133665,0.027189631015062332,1519,98,445.17398965000007,-306.4158935546875,996,149400,1098398
150.0,0.0023876605555415154,0.024637464433908463,1526,98,445.44182901,-305.5050048828125,1000,150000,1099598
150.0,0.002397211268544197,0.030217578634619713,1532,98,445.46819230000006,-305.359375,1004,150600,1100798
150.0,0.0024261733051389456,0.030887246131896973,1538,98,445.7364908600001,-306.99725341796875,1008,151200,1101998
150.0,0.002454984001815319,0.025673681870102882,1544,98,445.81536192999994,-307.6593322753906,1012,151800,1103198
150.0,0.002419194672256708,0.03153082728385925,1550,98,445.89366587000006,-306.92803955078125,1016,152400,1104398
150.0,0.0024029084015637636,0.03128189221024513,1557,98,445.99526193999986,-306.65277099609375,1020,153000,1105598
150.0,0.0024061829317361116,0.03034163825213909,1563,98,446.1826600999999,-307.4477844238281,1024,153600,1106798
150.0,0.002389355329796672,0.03040284663438797,1569,98,446.7329998499999,-308.36517333984375,1028,154200,1107998
150.0,0.0023929630406200886,0.02683221362531185,1575,98,446.95516898999995,-307.70916748046875,1032,154800,1109198
150.0,0.0023886149283498526,0.026569459587335587,1582,98,446.79295276,-309.33148193359375,1036,155400,1110398
150.0,0.002390312496572733,0.027080543339252472,1588,98,446.91529367999993,-309.2423095703125,1040,156000,1111598
150.0,0.002392442664131522,0.0315389484167099,1594,98,446.62238243,-309.4103088378906,1044,156600,1112798
150.0,0.002397470874711871,0.03396733105182648,1600,98,446.50681500999997,-309.5562744140625,1048,157200,1113998
150.0,0.0026375337038189173,0.05867542698979378,1606,98,446.36225974,-309.445068359375,1052,157800,1115198
150.0,0.002507273806259036,0.038708265870809555,1613,98,445.87053625999994,-310.19927978515625,1056,158400,1116398
150.0,0.002393621252849698,0.028402166441082954,1619,98,446.0906554400001,-310.50982666015625,1060,159000,1117598
150.0,0.0023766502272337675,0.028414098545908928,1625,98,446.22865678,-310.603759765625,1064,159600,1118798
150.0,0.002377666998654604,0.02866373583674431,1631,98,446.57253692000006,-309.950439453125,1068,160200,1119998
150.0,0.0023967004381120205,0.026695189997553825,1637,98,447.0517890499999,-310.08447265625,1072,160800,1121198
