train/critic_loss,train/ent_coef,time/total_timesteps,train/actor_loss,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean,time/episodes,time/fps,time/time_elapsed
0.044099923223257065,0.0013053999282419682,169088,-234.711181640625,337974,2771.269096510001,1321.0,128,100,1683
0.050636496394872665,0.0013400607276707888,174372,-234.66217041015625,348542,2791.6008082700005,1321.0,132,100,1735
0.045622359961271286,0.001329910010099411,179656,-236.0966033935547,359110,2809.1645110400004,1321.0,136,100,1788
0.05108315497636795,0.0012935647973790765,184940,-235.15748596191406,369678,2824.58995831,1321.0,140,100,1840
0.03803829103708267,0.0013324307510629296,190224,-234.15798950195312,380246,2838.96163295,1321.0,144,100,1892
0.04576961323618889,0.0013092367444187403,195508,-234.84246826171875,390814,2852.6222982100003,1321.0,148,100,1944
0.03538030385971069,0.0012882822193205357,200792,-234.65687561035156,401382,2865.5676041600004,1321.0,152,100,1996
0.04167262092232704,0.0013461763737723231,206076,-235.1225128173828,411950,2881.5486929799995,1321.0,156,100,2049
0.05356219783425331,0.001392758684232831,211360,-234.878173828125,422518,2899.49087916,1321.0,160,100,2101
0.04137694835662842,0.0013495880411937833,216644,-235.3441162109375,433086,2914.0817160399997,1321.0,164,100,2154
0.04017926752567291,0.001321893883869052,221928,-234.40248107910156,443654,2926.079160569999,1321.0,168,100,2207
0.042885225266218185,0.0013486044481396675,227212,-236.04339599609375,454222,2937.5266379300006,1321.0,172,100,2259
0.05550425872206688,0.0013616440119221807,232496,-236.6520538330078,464790,2948.8763244300003,1321.0,176,100,2311
0.04710575193166733,0.0013549185823649168,237780,-236.03021240234375,475358,2959.6454927400005,1321.0,180,100,2363
0.036643609404563904,0.0013604557607322931,243064,-237.88330078125,485926,2969.203471250001,1321.0,184,100,2415
0.044269315898418427,0.0013382977340370417,248348,-237.33580017089844,496494,2978.21039544,1321.0,188,100,2468
0.048684608191251755,0.0013600043021142483,253632,-237.60357666015625,507062,2987.38997211,1321.0,192,100,2520
0.037181559950113297,0.0013824584893882275,258916,-238.0917510986328,517630,2996.96495095,1321.0,196,100,2573
0.04312042146921158,0.0013799774460494518,264200,-239.57566833496094,528198,3006.1835440200007,1321.0,200,100,2625
0.06266814470291138,0.001402918715029955,269484,-237.9917755126953,538766,3014.4346790600002,1321.0,204,100,2677
0.04265061020851135,0.001425185357220471,274768,-239.20965576171875,549334,3021.84444246,1321.0,208,100,2729
0.0461248941719532,0.0013809542870149016,280052,-240.90150451660156,559902,3029.9779382,1321.0,212,100,2781
0.051787637174129486,0.0013694819062948227,285336,-239.42588806152344,570470,3036.82893529,1321.0,216,100,2833
0.04791612923145294,0.0013826529029756784,290620,-240.67868041992188,581038,3042.79406258,1321.0,220,100,2885
0.04796736314892769,0.001383933937177062,295904,-239.38223266601562,591606,3048.8679056299998,1321.0,224,100,2938
0.04109778627753258,0.0013276493409648538,301188,-239.7666778564453,602174,3055.1611755600006,1321.0,228,100,2990
0.04567716643214226,0.0013613265473395586,306472,-239.5091552734375,612742,3061.9120640900005,1321.0,232,100,3043
0.03944675624370575,0.0013746885815635324,311756,-239.01829528808594,623310,3068.046149969999,1321.0,236,100,3095
0.04665840417146683,0.0013606477295979857,317040,-240.21714782714844,633878,3073.548885410001,1321.0,240,100,3147
0.03770183026790619,0.0013704702723771334,322324,-240.38037109375,644446,3079.2901619399995,1321.0,244,100,3199
0.04164683818817139,0.0013475071173161268,327608,-240.27261352539062,655014,3084.5224430999992,1321.0,248,100,3252
0.04631873220205307,0.001347081153653562,332892,-239.38461303710938,665582,3089.9085984400003,1321.0,252,100,3305
0.045050062239170074,0.0013526314869523048,338176,-240.04901123046875,676150,3094.6311595199995,1321.0,256,100,3357
0.044306833297014236,0.0013730127830058336,343460,-240.5396728515625,686718,3099.33242805,1321.0,260,100,3409
0.04319818690419197,0.001381184090860188,348744,-241.2446746826172,697286,3103.84521778,1321.0,264,100,3461
0.03880077600479126,0.0013855358120054007,354028,-240.19813537597656,707854,3108.386683400001,1321.0,268,100,3515
0.03836841136217117,0.0013721304712817073,359312,-241.2787322998047,718422,3112.5402704499998,1321.0,272,100,3568
0.047212112694978714,0.0013835761928930879,364596,-241.9418182373047,728990,3116.4056545,1321.0,276,100,3620
0.04088348522782326,0.001367226941511035,369880,-241.09886169433594,739558,3120.874787470001,1321.0,280,100,3673
0.04439280182123184,0.0013633910566568375,375164,-242.38275146484375,750126,3124.7187407100005,1321.0,284,100,3725
0.038524873554706573,0.001391545170918107,380448,-241.78857421875,760694,3128.07379491,1321.0,288,100,3778
0.05429905280470848,0.00133601319976151,385732,-242.09800720214844,771262,3130.62090584,1321.0,292,100,3831
0.03851168602705002,0.0013769801007583737,391016,-241.33013916015625,781830,3133.87449668,1321.0,296,100,3883
0.036273494362831116,0.0013641214463859797,396300,-241.1597900390625,792398,3137.71141778,1321.0,300,100,3935
0.04768958315253258,0.001371513120830059,401584,-241.9218292236328,802966,3140.8861988199997,1321.0,304,100,3987
0.04661398380994797,0.0013751816004514694,406868,-242.04055786132812,813534,3144.3741837099997,1321.0,308,100,4040
0.040801115334033966,0.00138140469789505,412152,-241.27676391601562,824102,3147.2480201400003,1321.0,312,100,4093
0.042224857956171036,0.001381667680107057,417436,-241.15347290039062,834670,3150.46486009,1321.0,316,100,4146
0.03991358354687691,0.001356466207653284,422720,-241.15528869628906,845238,3153.7777396200004,1321.0,320,100,4198
0.04506046697497368,0.0013633845373988152,428004,-242.34071350097656,855806,3157.8094167500003,1321.0,324,100,4250
0.036226965487003326,0.001360380556434393,433288,-241.861083984375,866374,3160.2091342600006,1321.0,328,100,4301
0.04484185948967934,0.0013374766567721963,438572,-241.87640380859375,876942,3162.5493121199997,1321.0,332,100,4353
0.05134809762239456,0.0013733356026932597,443856,-242.36151123046875,887510,3164.98343097,1321.0,336,100,4404
0.04359445348381996,0.001390348537825048,449140,-242.41281127929688,898078,3167.0308646799995,1321.0,340,100,4457
0.05152682960033417,0.0013765081530436873,454424,-240.72653198242188,908646,3168.6803062200006,1321.0,344,100,4509
0.055770330131053925,0.0013524367241188884,459708,-242.95132446289062,919214,3170.34413375,1321.0,348,100,4562
0.04467472434043884,0.0013478213222697377,464992,-241.2810516357422,929782,3171.716442409999,1321.0,352,100,4615
0.0493021160364151,0.0013760192086920142,470276,-242.08526611328125,940350,3174.2549826000004,1321.0,356,100,4667
0.05076447129249573,0.0013302627485245466,475560,-243.1737518310547,950918,3175.6278871299996,1321.0,360,100,4719
0.035602014511823654,0.0013340874575078487,480844,-242.24951171875,961486,3177.6944719100006,1321.0,364,100,4772
0.04624226689338684,0.0013587389839813113,486128,-243.21160888671875,972054,3179.8959952,1321.0,368,100,4824
0.04705648869276047,0.001370215555652976,491412,-242.51499938964844,982622,3181.1673566299996,1321.0,372,100,4877
0.0490240603685379,0.0013536529149860144,496696,-241.77073669433594,993190,3183.5646156499993,1321.0,376,100,4929
0.03557773679494858,0.0013584798434749246,501980,-242.3472900390625,1003758,3185.892444689999,1321.0,380,100,4981
0.0487307608127594,0.0013655427610501647,507264,-243.81405639648438,1014326,3187.42758094,1321.0,384,100,5034
0.0377315878868103,0.0013722778530791402,512548,-241.99179077148438,1024894,3188.44766306,1321.0,388,100,5086
0.045227646827697754,0.0013695922680199146,517832,-242.18185424804688,1035462,3190.7193772500004,1321.0,392,100,5139
0.041160084307193756,0.0013595776399597526,523116,-242.50149536132812,1046030,3192.00799115,1321.0,396,100,5191
0.043947383761405945,0.001373664359562099,528400,-241.8488311767578,1056598,3193.74975508,1321.0,400,100,5244
0.03350212797522545,0.0013780646258965135,533684,-243.11209106445312,1067166,3195.87529577,1321.0,404,100,5297
0.03805696591734886,0.0013689204351976514,538968,-242.20980834960938,1077734,3197.6785891100003,1321.0,408,100,5349
0.03845033794641495,0.0013873809948563576,544252,-242.70387268066406,1088302,3199.74948176,1321.0,412,100,5402
0.041497211903333664,0.0013671546475961804,549536,-242.5124969482422,1098870,3201.70766357,1321.0,416,100,5455
0.04042712226510048,0.001391882891766727,554820,-242.88229370117188,1109438,3203.35679595,1321.0,420,100,5507
0.03895850479602814,0.0013553890166804194,560104,-242.7005157470703,1120006,3205.05450059,1321.0,424,100,5559
0.03511511906981468,0.0013682476710528135,565388,-242.4471435546875,1130574,3207.35824675,1321.0,428,100,5611
0.04359639063477516,0.0013489258708432317,570672,-242.716796875,1141142,3209.448480450001,1321.0,432,100,5662
0.046123769134283066,0.0013594090705737472,575956,-242.72909545898438,1151710,3211.1845918299996,1321.0,436,100,5715
0.049631599336862564,0.00137598707806319,581240,-242.6634521484375,1162278,3212.9486351999994,1321.0,440,100,5769
0.04402804374694824,0.0013651644112542272,586524,-243.91854858398438,1172846,3215.116311659999,1321.0,444,100,5821
0.03315909579396248,0.001384212402626872,591808,-242.48150634765625,1183414,3217.275531340001,1321.0,448,100,5874
0.049849435687065125,0.0013925096718594432,597092,-243.26808166503906,1193982,3219.2383107299997,1321.0,452,100,5928
0.037063486874103546,0.0013928861590102315,602376,-243.39126586914062,1204550,3220.8236410199997,1321.0,456,100,5982
0.04394199326634407,0.0013905978994444013,607660,-243.70974731445312,1215118,3223.1745469700004,1321.0,460,100,6034
0.043062228709459305,0.0013695891248062253,612944,-243.5869140625,1225686,3224.9149771500006,1321.0,464,100,6086
0.03316705301403999,0.00137445202562958,618228,-243.64254760742188,1236254,3226.671874580001,1321.0,468,100,6139
0.047296568751335144,0.0013745804317295551,623512,-243.41384887695312,1246822,3228.877791,1321.0,472,100,6191
0.04976096376776695,0.001346699078567326,628796,-243.60879516601562,1257390,3230.5815690199997,1321.0,476,100,6244
0.04238240793347359,0.0013959965435788035,634080,-244.44155883789062,1267958,3231.4397902799997,1321.0,480,100,6296
0.04809386655688286,0.0013728609774261713,639364,-244.36776733398438,1278526,3233.0999098400002,1321.0,484,100,6349
0.045253243297338486,0.0013668241444975138,644648,-243.81536865234375,1289094,3235.82110637,1321.0,488,100,6402
0.03903557360172272,0.0014089562464505434,649932,-244.2735595703125,1299662,3238.5242341400003,1321.0,492,100,6455
0.04071025922894478,0.0013745313044637442,655216,-244.14804077148438,1310230,3241.150400209999,1321.0,496,100,6507
0.04172049090266228,0.001398258376866579,660500,-245.32766723632812,1320798,3243.1253749800003,1321.0,500,100,6560
0.04372875392436981,0.001371585065498948,665784,-244.796630859375,1331366,3245.3159094899997,1321.0,504,100,6612
0.035629868507385254,0.0013917123433202505,671068,-244.40330505371094,1341934,3248.133594029999,1321.0,508,100,6664
0.04066214710474014,0.0013856111327186227,676352,-244.09532165527344,1352502,3250.1902547299997,1321.0,512,100,6716
0.050709184259176254,0.0013868240639567375,681636,-245.6103057861328,1363070,3252.05350286,1321.0,516,100,6769
0.03363604471087456,0.0013740882277488708,686920,-245.2417449951172,1373638,3254.3198839300003,1321.0,520,100,6822
0.03496691584587097,0.0013902591308578849,692204,-245.59580993652344,1384206,3256.65652344,1321.0,524,100,6875
0.04964422434568405,0.0013869113754481077,697488,-245.9688720703125,1394774,3258.70090579,1321.0,528,100,6927
0.04068887606263161,0.0013843417400494218,702772,-245.12484741210938,1405342,3260.6983778,1321.0,532,100,6980
0.051381394267082214,0.0013810761738568544,708056,-245.9173583984375,1415910,3262.70870156,1321.0,536,100,7033
0.03315427899360657,0.0013955074828118086,713340,-245.63328552246094,1426478,3265.3990180100004,1321.0,540,100,7085
0.04358520358800888,0.0014015345368534327,718624,-245.6444091796875,1437046,3267.6310415000003,1321.0,544,100,7138
0.0500187873840332,0.0013971466105431318,723908,-246.24127197265625,1447614,3270.42263386,1321.0,548,100,7191
0.047464560717344284,0.0013851183466613293,729192,-246.3094482421875,1458182,3273.0530625799997,1321.0,552,100,7243
0.044499676674604416,0.0013781329616904259,734476,-246.50253295898438,1468750,3275.83404574,1321.0,556,100,7296
0.03694233298301697,0.0013990206643939018,739760,-246.43017578125,1479318,3278.51919331,1321.0,560,100,7349
0.04365035519003868,0.0013905296800658107,745044,-246.05848693847656,1489886,3280.8538154300004,1321.0,564,100,7401
0.043160296976566315,0.0013849202077835798,750328,-247.22422790527344,1500454,3283.2765070600003,1321.0,568,100,7455
0.042247381061315536,0.0014056358486413956,755612,-246.57601928710938,1511022,3286.2409436099992,1321.0,572,100,7507
0.043391406536102295,0.001422409899532795,760896,-247.72769165039062,1521590,3287.3601361200003,1321.0,576,100,7560
0.04585520178079605,0.0014031119644641876,766180,-246.28988647460938,1532158,3289.368573200001,1321.0,580,100,7612
0.033064596354961395,0.0014284257777035236,771464,-246.48309326171875,1542726,3291.9342109300005,1321.0,584,100,7665
0.04403150826692581,0.0014405157417058945,776748,-246.9837646484375,1553294,3294.7504273300015,1321.0,588,100,7719
0.046276338398456573,0.0014019656227901578,782032,-246.48207092285156,1563862,3296.591397510001,1321.0,592,100,7772
0.03488282114267349,0.0014443728141486645,787316,-246.46974182128906,1574430,3298.5863436100003,1321.0,596,100,7824
0.033012378960847855,0.0014301780611276627,792600,-247.07907104492188,1584998,3300.7833472600005,1321.0,600,100,7877
0.04507157579064369,0.0014281519688665867,797884,-246.26156616210938,1595566,3303.04653542,1321.0,604,100,7929
0.03494524210691452,0.0014411373995244503,803168,-247.60394287109375,1606134,3304.40649286,1321.0,608,100,7981
0.052263110876083374,0.0014196832198649645,808452,-248.24392700195312,1616702,3305.96240605,1321.0,612,100,8035
0.03481697291135788,0.0014214110560715199,813736,-247.08206176757812,1627270,3307.53286752,1321.0,616,100,8088
0.05275446176528931,0.0014282161137089133,819020,-248.16635131835938,1637838,3309.6759946700004,1321.0,620,100,8140
0.0367092490196228,0.0014455027412623167,824304,-246.9395751953125,1648406,3311.2251206799997,1321.0,624,100,8193
0.04182472079992294,0.0014575362438336015,829588,-246.8846893310547,1658974,3312.9226907,1321.0,628,100,8245
0.055154453963041306,0.0014487390872091055,834872,-248.8223114013672,1669542,3314.92682849,1321.0,632,100,8297
0.0426834300160408,0.0014328737743198872,840156,-248.35879516601562,1680110,3317.1009753699996,1321.0,636,100,8350
0.045560043305158615,0.0014546825550496578,845440,-247.95947265625,1690678,3318.8069137799994,1321.0,640,100,8402
0.03614771366119385,0.001460585044696927,850724,-248.3321533203125,1701246,3321.22533379,1321.0,644,100,8455
0.04130318760871887,0.0014636568957939744,856008,-249.15817260742188,1711814,3323.6812404899993,1321.0,648,100,8507
0.03655160591006279,0.0014456731732934713,861292,-248.44424438476562,1722382,3325.87369741,1321.0,652,100,8560
0.03463352471590042,0.0014734885189682245,866576,-249.08578491210938,1732950,3327.4407402999996,1321.0,656,100,8612
0.029367540031671524,0.0014590166974812746,871860,-248.3057098388672,1743518,3328.6457099800004,1321.0,660,100,8665
0.04057268425822258,0.0014538386603817344,877144,-248.55499267578125,1754086,3329.77555333,1321.0,664,100,8718
0.032530467957258224,0.0014344966039061546,882428,-250.11279296875,1764654,3330.48301668,1321.0,668,100,8771
0.038195159286260605,0.0014566350728273392,887712,-247.82147216796875,1775222,3331.753800619999,1321.0,672,100,8824
0.041266102343797684,0.0014530832413583994,892996,-248.29344177246094,1785790,3334.17376648,1321.0,676,100,8877
0.03342114016413689,0.001453318865969777,898280,-248.98580932617188,1796358,3336.72256282,1321.0,680,100,8930
0.04014558345079422,0.0014657165156677365,903564,-247.64666748046875,1806926,3338.4819341499992,1321.0,684,100,8983
0.043737366795539856,0.0014716573059558868,908848,-248.2821044921875,1817494,3339.7266402300006,1321.0,688,100,9035
0.030997196212410927,0.0014595065731555223,914132,-248.58981323242188,1828062,3342.069488740001,1321.0,692,100,9088
0.033068668097257614,0.001443626475520432,919416,-249.14918518066406,1838630,3343.99982576,1321.0,696,100,9140
0.039028916507959366,0.00144368561450392,924700,-249.28744506835938,1849198,3346.30668237,1321.0,700,100,9193
0.030022112652659416,0.0014571422943845391,929984,-249.222412109375,1859766,3348.4164169199994,1321.0,704,100,9245
0.03236408531665802,0.0014476845972239971,935268,-249.58419799804688,1870334,3351.2620739100003,1321.0,708,100,9298
0.029340850189328194,0.0014576225075870752,940552,-249.7104034423828,1880902,3353.7591487299997,1321.0,712,100,9350
0.02978098765015602,0.001476592500694096,945836,-249.97232055664062,1891470,3357.08323715,1321.0,716,100,9403
0.033296484500169754,0.0014644889160990715,951120,-250.02780151367188,1902038,3359.35087706,1321.0,720,100,9456
0.030738353729248047,0.001479606842622161,956404,-249.56698608398438,1912606,3361.9953357199997,1321.0,724,100,9508
0.04016932100057602,0.0014904062263667583,961688,-249.4961395263672,1923174,3364.423226860001,1321.0,728,100,9561
0.029803626239299774,0.0015078609576448798,966972,-249.7208251953125,1933742,3366.1896806900004,1321.0,732,100,9614
0.037789683789014816,0.0014820974320173264,972256,-249.7632293701172,1944310,3367.8630480799998,1321.0,736,100,9667
0.03492005914449692,0.0014906692085787654,977540,-249.69467163085938,1954878,3370.52612803,1321.0,740,100,9720
0.03020874783396721,0.0015041641891002655,982824,-250.94732666015625,1965446,3372.7605995300005,1321.0,744,100,9773
0.03765593096613884,0.0014857457717880607,988108,-250.35202026367188,1976014,3374.5137986800005,1321.0,748,100,9826
0.03802679851651192,0.0014958735555410385,993392,-250.53533935546875,1986582,3376.71586417,1321.0,752,100,9879
0.04118264839053154,0.001505684806033969,998676,-250.42385864257812,1997150,3378.7537045899994,1321.0,756,100,9933
0.036104895174503326,0.0015123860212042928,1003960,-251.10101318359375,2007718,3381.3941248999995,1321.0,760,100,9984
0.031095409765839577,0.0015125656500458717,1009244,-250.82192993164062,2018286,3383.9648681999997,1321.0,764,100,10038
0.041758351027965546,0.0014889820013195276,1014528,-251.10882568359375,2028854,3386.82722863,1321.0,768,100,10090
0.04184527322649956,0.0015154852299019694,1019812,-251.2093505859375,2039422,3388.5956459900003,1321.0,772,100,10143
0.040194883942604065,0.001471865689381957,1025096,-250.92922973632812,2049990,3390.2716176800004,1321.0,776,100,10197
0.03544214740395546,0.0014718580059707165,1030380,-250.9605255126953,2060558,3391.2440523799996,1321.0,780,100,10250
0.031189745292067528,0.001455294550396502,1035664,-251.15829467773438,2071126,3392.458555349999,1321.0,784,100,10303
0.028907889500260353,0.0014560017734766006,1040948,-253.14996337890625,2081694,3394.2033036699995,1321.0,788,100,10356
0.03959750756621361,0.0014602959854528308,1046232,-252.86575317382812,2092262,3395.27473058,1321.0,792,100,10409
0.04843384027481079,0.0014589790953323245,1051516,-252.65757751464844,2102830,3396.15449455,1321.0,796,100,10462
0.03330256789922714,0.0014637070707976818,1056800,-252.27288818359375,2113398,3396.4986085699993,1321.0,800,100,10514
0.04064697399735451,0.001474917633458972,1062084,-253.8600311279297,2123966,3396.273219309999,1321.0,804,100,10566
0.03766774386167526,0.0014603098388761282,1067368,-253.564697265625,2134534,3396.0263674899998,1321.0,808,100,10619
0.03327173739671707,0.0014813251327723265,1072652,-252.6549835205078,2145102,3397.3057921899995,1321.0,812,100,10672
0.03529885411262512,0.0014665378257632256,1077936,-252.95193481445312,2155670,3398.1471867400005,1321.0,816,100,10724
0.03802773728966713,0.001466458081267774,1083220,-254.589599609375,2166238,3399.04484892,1321.0,820,100,10777
0.034782618284225464,0.0014718853635713458,1088504,-253.75753784179688,2176806,3399.59622449,1321.0,824,100,10830
0.033794105052948,0.0014597842236980796,1093788,-253.58651733398438,2187374,3400.64127613,1321.0,828,100,10883
0.03555339574813843,0.0014529619365930557,1099072,-254.005615234375,2197942,3401.7631545599993,1321.0,832,100,10936
0.035822510719299316,0.0014744915533810854,1104356,-252.85073852539062,2208510,3402.5985945100006,1321.0,836,100,10988
0.03838428854942322,0.0014839728828519583,1109640,-253.8874053955078,2219078,3402.7812845900003,1321.0,840,100,11042
0.03540977090597153,0.001446266658604145,1114924,-254.42889404296875,2229646,3402.92571456,1321.0,844,100,11095
0.03472769260406494,0.0014644644688814878,1120208,-254.34451293945312,2240214,3403.442020499999,1321.0,848,100,11148
0.03340265154838562,0.0014641921734437346,1125492,-254.9003143310547,2250782,3403.932034979999,1321.0,852,100,11201
0.02964327670633793,0.0014500640099868178,1130776,-254.6158447265625,2261350,3404.074804940001,1321.0,856,100,11254
0.02758820541203022,0.001448179711587727,1136060,-255.10540771484375,2271918,3403.51575043,1321.0,860,100,11307
0.03493150696158409,0.0014517437666654587,1141344,-255.38548278808594,2282486,3403.92652374,1321.0,864,100,11359
0.0291670560836792,0.0014287888770923018,1146628,-255.06658935546875,2293054,3403.74491636,1321.0,868,100,11412
0.038865827023983,0.0014231018722057343,1151912,-255.06887817382812,2303622,3404.1859441100005,1321.0,872,100,11465
0.03046467714011669,0.0014291568659245968,1157196,-254.62452697753906,2314190,3404.80004624,1321.0,876,100,11517
0.03139008209109306,0.0014254340203478932,1162480,-255.27276611328125,2324758,3406.0686262799995,1321.0,880,100,11569
0.03167759254574776,0.0014272138942033052,1167764,-255.5276641845703,2335326,3406.94391668,1321.0,884,100,11622
0.031029464676976204,0.0014082255074754357,1173048,-255.72744750976562,2345894,3407.31190909,1321.0,888,100,11674
0.03357625752687454,0.00138660182710737,1178332,-255.36172485351562,2356462,3408.03180902,1321.0,892,100,11727
0.03365854173898697,0.0013817071449011564,1183616,-255.4454803466797,2367030,3408.8114278900002,1321.0,896,100,11779
0.024347813799977303,0.0014021320967003703,1188900,-255.2260284423828,2377598,3409.72056567,1321.0,900,100,11832
0.02910321205854416,0.0014079355169087648,1194184,-254.95974731445312,2388166,3410.6384416600004,1321.0,904,100,11885
0.029443545266985893,0.0013953970046713948,1199468,-255.75137329101562,2398734,3411.95400891,1321.0,908,100,11937
0.038745392113924026,0.0013819338055327535,1204752,-255.280517578125,2409302,3412.25827357,1321.0,912,100,11990
0.03750177472829819,0.0013851559488102794,1210036,-255.67848205566406,2419870,3412.9398901700006,1321.0,916,100,12042
0.032426293939352036,0.0014031180180609226,1215320,-257.60919189453125,2430438,3413.9036026299996,1321.0,920,100,12095
0.03305167332291603,0.0013783269096165895,1220604,-256.02484130859375,2441006,3415.0038874099996,1321.0,924,100,12148
0.03759291395545006,0.0013908506371080875,1225888,-256.57073974609375,2451574,3415.7187168899995,1321.0,928,100,12201
0.0293690487742424,0.001382050453685224,1231172,-255.64315795898438,2462142,3416.1021660699994,1321.0,932,100,12254
0.03196047618985176,0.001378193381242454,1236456,-256.5570068359375,2472710,3417.4364656300004,1321.0,936,100,12307
0.030319875106215477,0.00137191207613796,1241740,-257.2445068359375,2483278,3418.1946294000004,1321.0,940,100,12359
0.037433773279190063,0.0013900966150686145,1247024,-254.98785400390625,2493846,3418.62094639,1321.0,944,100,12412
0.0418086051940918,0.0013754189712926745,1252308,-257.48443603515625,2504414,3418.2613279000007,1321.0,948,100,12464
0.03176559507846832,0.0013919027987867594,1257592,-256.2393798828125,2514982,3418.3757285399997,1321.0,952,100,12516
0.039624202996492386,0.0013752898667007685,1262876,-256.167236328125,2525550,3418.4689390099993,1321.0,956,100,12569
0.02811221033334732,0.0013793426332995296,1268160,-257.2760009765625,2536118,3419.3321041899994,1321.0,960,100,12621
0.04890522360801697,0.0013407650403678417,1273444,-258.11187744140625,2546686,3419.4237798299996,1321.0,964,100,12674
0.0359826385974884,0.0013740240829065442,1278728,-256.71099853515625,2557254,3419.5273231500005,1321.0,968,100,12727
0.03216911852359772,0.001356648514047265,1284012,-258.63043212890625,2567822,3419.8934099999997,1321.0,972,100,12779
0.03347405046224594,0.001356801250949502,1289296,-257.1103820800781,2578390,3419.3436684,1321.0,976,100,12832
0.03679760545492172,0.0013503115624189377,1294580,-258.0812072753906,2588958,3418.55551447,1321.0,980,100,12885
0.027516422793269157,0.0013660193653777242,1299864,-257.6630859375,2599526,3418.7349599999993,1321.0,984,100,12937
0.0348978191614151,0.0013572205789387226,1305148,-258.1659240722656,2610094,3419.0949468099993,1321.0,988,100,12990
0.03381038457155228,0.0013469656696543097,1310432,-256.84234619140625,2620662,3419.51025074,1321.0,992,100,13042
0.0370326042175293,0.0013438682071864605,1315716,-258.7479248046875,2631230,3420.071946259999,1321.0,996,100,13095
0.028304623439908028,0.0013491266872733831,1321000,-258.0284423828125,2641798,3420.3540732999995,1321.0,1000,100,13147
0.031742386519908905,0.0013575778575614095,1326284,-257.7547607421875,2652366,3420.7035426700004,1321.0,1004,100,13200
0.03207124024629593,0.0013374255504459143,1331568,-257.69012451171875,2662934,3419.92677962,1321.0,1008,100,13252
