time/total_timesteps,train/actor_loss,rollout/ep_len_mean,time/episodes,time/fps,train/critic_loss,time/time_elapsed,train/n_updates,train/ent_coef,rollout/ep_rew_mean
26544,-312.47772216796875,158.0,168,99,0.028585921972990036,267,52886,0.00333162653259933,336.19421262999987
27176,-307.3932189941406,158.0,172,99,0.02282257378101349,273,54150,0.0029907915741205215,340.17023796999996
27808,-302.82965087890625,158.0,176,99,0.025337638333439827,279,55414,0.002684790175408125,343.79523697999997
28440,-298.38348388671875,158.0,180,99,0.02427002787590027,285,56678,0.0024182801134884357,347.35213913
29072,-294.34857177734375,158.0,184,99,0.02417999505996704,291,57942,0.0021917165722697973,350.7550332999999
29704,-290.9718933105469,158.0,188,99,0.020732000470161438,297,59206,0.001997450366616249,353.66140314000006
30336,-287.419677734375,158.0,192,99,0.022093934938311577,303,60470,0.0018321832176297903,356.86414076000005
30968,-284.9549560546875,158.0,196,100,0.02078998275101185,309,61734,0.0016994989709928632,359.54913981
31600,-280.96575927734375,158.0,200,100,0.020568132400512695,315,62998,0.0015884519089013338,362.41267436000004
32232,-278.3021545410156,158.0,204,100,0.01805173046886921,321,64262,0.0015002867439761758,364.7747084799999
32864,-276.79949951171875,158.0,208,100,0.021151425316929817,327,65526,0.001447265618480742,367.29922256
33496,-273.5570373535156,158.0,212,100,0.0209013894200325,333,66790,0.0014185821637511253,369.23711432
34128,-271.0422058105469,158.0,216,100,0.01883106306195259,339,68054,0.0014341505011543632,370.9328391099999
34760,-268.91064453125,158.0,220,100,0.01827397570014,345,69318,0.001450628973543644,372.5970770100001
35392,-267.49609375,158.0,224,100,0.0177004374563694,351,70582,0.0014670623932033777,373.98272292
36024,-265.8919372558594,158.0,228,100,0.017259657382965088,358,71846,0.0014258194714784622,375.0495993800001
36656,-264.45343017578125,158.0,232,100,0.0193457193672657,364,73110,0.0014505467843264341,376.00624019
37288,-261.58203125,158.0,236,100,0.017896480858325958,370,74374,0.001454786630347371,377.14233126
37920,-260.68170166015625,158.0,240,100,0.018352944403886795,376,75638,0.0014173408271744847,377.89708356000006
38552,-259.45556640625,158.0,244,100,0.019307300448417664,383,76902,0.0014139609411358833,379.11215516
39184,-258.3362121582031,158.0,248,100,0.018969092518091202,389,78166,0.0014522714773193002,380.30906682999995
39816,-256.8438720703125,158.0,252,100,0.0200787466019392,395,79430,0.0014855900080874562,381.42954527
40448,-256.6949462890625,158.0,256,100,0.017830217257142067,401,80694,0.0014417360071092844,382.4218540599999
41080,-254.92190551757812,158.0,260,100,0.017518164590001106,407,81958,0.0014449715381488204,383.62897986999997
41712,-253.99978637695312,158.0,264,100,0.017269296571612358,413,83222,0.0014518843963742256,384.60851350999997
42344,-252.56387329101562,158.0,268,100,0.019931627437472343,420,84486,0.0014355593593791127,385.36632098999996
42976,-252.7136688232422,158.0,272,100,0.016184277832508087,426,85750,0.0014509728644043207,386.3557889599999
43608,-251.55223083496094,158.0,276,100,0.01609146036207676,432,87014,0.0014759335899725556,387.32321572
44240,-250.18655395507812,158.0,280,100,0.01804731786251068,438,88278,0.001505460706539452,388.50175543000006
44872,-250.70675659179688,158.0,284,100,0.01740044355392456,445,89542,0.001519401092082262,389.12797545
45504,-249.7431182861328,158.0,288,100,0.017381031066179276,451,90806,0.0014950984623283148,390.42239582999986
46136,-249.16131591796875,158.0,292,100,0.0213636364787817,457,92070,0.0015446585603058338,391.37909270999995
46768,-248.91024780273438,158.0,296,100,0.0195244662463665,464,93334,0.0015666241524741054,392.3506597799999
47400,-248.06813049316406,158.0,300,100,0.019775178283452988,470,94598,0.0015794270439073443,392.89896251000005
48032,-248.1100616455078,158.0,304,100,0.01785879395902157,476,95862,0.0015601830091327429,393.84092552999994
48664,-247.14663696289062,158.0,308,100,0.01741904206573963,482,97126,0.0015798218082636595,394.30341275000006
49296,-246.7091064453125,158.0,312,100,0.01852993480861187,488,98390,0.0016043552896007895,394.8766979199999
49928,-246.9668426513672,158.0,316,100,0.01612238958477974,495,99654,0.0015976722352206707,395.70872256
50560,-246.04278564453125,158.0,320,100,0.017212728038430214,501,100918,0.0016171535244211555,396.2017760699999
51192,-246.73556518554688,158.0,324,100,0.019703548401594162,507,102182,0.0015900189755484462,397.01262643
51824,-247.42959594726562,158.0,328,100,0.01876034401357174,514,103446,0.001603460405021906,397.91316761999997
52456,-245.69793701171875,158.0,332,100,0.01805904321372509,520,104710,0.0016179216327145696,399.01927389
53088,-245.68283081054688,158.0,336,100,0.019019613042473793,526,105974,0.001656258013099432,399.90712597
53720,-245.76895141601562,158.0,340,100,0.017378004267811775,533,107238,0.001649672631174326,401.01399374000016
54352,-244.99676513671875,158.0,344,100,0.01683102361857891,539,108502,0.0017050087917596102,402.19445973000006
54984,-246.3379364013672,158.0,348,100,0.01891237124800682,545,109766,0.0017169438069686294,403.18244483
55616,-246.29348754882812,158.0,352,100,0.018053291365504265,551,111030,0.0017346489476040006,403.9963905100001
56248,-245.89845275878906,158.0,356,100,0.01654430292546749,558,112294,0.0017318520694971085,405.04398324
56880,-246.62217712402344,158.0,360,100,0.017467893660068512,564,113558,0.0017562424764037132,406.06362745999996
57512,-246.63034057617188,158.0,364,100,0.017321497201919556,570,114822,0.0017612978117540479,406.84842369000006
58144,-246.81961059570312,158.0,368,100,0.01667008548974991,576,116086,0.0017593789380043745,407.53415337000007
58776,-246.6036834716797,158.0,372,100,0.016158195212483406,583,117350,0.0017611953662708402,408.19066969
59408,-247.24542236328125,158.0,376,100,0.017638931050896645,589,118614,0.0017735110595822334,408.99649161
60040,-246.80264282226562,158.0,380,100,0.01711457408964634,595,119878,0.0017646494088694453,409.92486561
60672,-247.50830078125,158.0,384,100,0.017102418467402458,602,121142,0.001822275691665709,410.74964174
61304,-248.0565185546875,158.0,388,100,0.017634529620409012,608,122406,0.0018259523203596473,411.4915494500001
61936,-247.92843627929688,158.0,392,100,0.01736353524029255,614,123670,0.0018174092983826995,412.18788106999995
62568,-248.16128540039062,158.0,396,100,0.017928674817085266,621,124934,0.001800679718144238,412.87710079
63200,-249.4279327392578,158.0,400,100,0.018167562782764435,627,126198,0.0018386158626526594,413.87314318000006
63832,-248.97972106933594,158.0,404,100,0.01857965998351574,633,127462,0.0018985677743330598,414.55378115
64464,-249.12600708007812,158.0,408,100,0.01663026213645935,639,128726,0.0018574594287201762,415.3899514699999
65096,-250.36953735351562,158.0,412,100,0.018948828801512718,646,129990,0.001882396754808724,416.16530176999987
65728,-249.615966796875,158.0,416,100,0.015101355500519276,652,131254,0.0018735771300271153,416.66385540000005
66360,-250.4049835205078,158.0,420,100,0.02014913223683834,659,132518,0.0018599667819216847,417.50394264000005
66992,-250.67784118652344,158.0,424,100,0.017544684931635857,665,133782,0.0018819166580215096,418.53467531999996
67624,-250.73460388183594,158.0,428,100,0.018984273076057434,671,135046,0.0019460133044049144,419.52062779
68256,-251.89984130859375,158.0,432,100,0.01728803478181362,678,136310,0.0019476740853860974,420.10588908
68888,-251.9394073486328,158.0,436,100,0.017939722165465355,684,137574,0.001969682052731514,420.77076502999995
69520,-251.65982055664062,158.0,440,100,0.02057153917849064,691,138838,0.001948528690263629,421.44591770999995
70152,-251.92861938476562,158.0,444,100,0.01778927445411682,698,140102,0.0019791661761701107,421.80095590999997
70784,-252.36717224121094,158.0,448,100,0.017769629135727882,704,141366,0.001970125362277031,422.34412943999996
71416,-253.1876983642578,158.0,452,100,0.017498314380645752,711,142630,0.002021858235821128,423.17762372
72048,-252.9787139892578,158.0,456,100,0.018228553235530853,717,143894,0.002018806291744113,423.72652092
72680,-253.93087768554688,158.0,460,100,0.016423068940639496,723,145158,0.002029572380706668,424.30839184999996
73312,-254.80194091796875,158.0,464,100,0.018365291878581047,730,146422,0.002026897156611085,425.30941794000006
73944,-254.7742156982422,158.0,468,100,0.01983465440571308,736,147686,0.0020539183169603348,426.45049663000003
74576,-255.21286010742188,158.0,472,100,0.020568804815411568,742,148950,0.0020716232247650623,427.46935949999994
75208,-255.46714782714844,158.0,476,100,0.019128073006868362,748,150214,0.0020682632457464933,428.372925
75840,-257.11138916015625,158.0,480,100,0.016617391258478165,755,151478,0.002080426551401615,429.07103589999997
76472,-256.3908386230469,158.0,484,100,0.018256356939673424,761,152742,0.0020856650080531836,430.2087103600001
77104,-257.6130676269531,158.0,488,100,0.017942223697900772,768,154006,0.002125895582139492,430.9390539500001
77736,-257.5328369140625,158.0,492,100,0.017322195693850517,774,155270,0.0021566858049482107,431.85788428000006
78368,-257.78338623046875,158.0,496,100,0.018140286207199097,781,156534,0.002136369701474905,432.63158211999996
79000,-258.80816650390625,158.0,500,100,0.017167722806334496,787,157798,0.0021329415030777454,433.1985604100001
79632,-258.9844055175781,158.0,504,100,0.01939103566110134,793,159062,0.0021495565306395292,433.95468841
80264,-259.0100402832031,158.0,508,100,0.019167272374033928,800,160326,0.002158234128728509,434.83045219
80896,-260.0259094238281,158.0,512,100,0.019085818901658058,806,161590,0.002136860741302371,435.61329428000005
81528,-260.43927001953125,158.0,516,100,0.021135946735739708,812,162854,0.002153293928131461,436.37743544
82160,-260.5034484863281,158.0,520,100,0.018583863973617554,819,164118,0.002135239075869322,437.09511848
82792,-260.9324951171875,158.0,524,100,0.017407743260264397,825,165382,0.0021358674857765436,437.5410062099999
83424,-260.8656311035156,158.0,528,100,0.020729878917336464,831,166646,0.002149672480300069,437.82932486
84056,-261.5079345703125,158.0,532,100,0.017559142783284187,838,167910,0.002138435607776046,438.31053144000003
84688,-261.85992431640625,158.0,536,100,0.017161067575216293,844,169174,0.002117162337526679,438.79597447
85320,-261.90936279296875,158.0,540,100,0.01973162405192852,851,170438,0.0021374549251049757,439.4950331
85952,-262.00640869140625,158.0,544,100,0.017616719007492065,857,171702,0.0021274785976856947,439.97739020000006
86584,-262.9969482421875,158.0,548,100,0.016654398292303085,863,172966,0.0021726300474256277,440.67292489
87216,-262.399658203125,158.0,552,100,0.021356258541345596,870,174230,0.0021661221981048584,441.0868376100001
87848,-262.471923828125,158.0,556,100,0.01947711780667305,876,175494,0.0021600595209747553,441.65394589000005
88480,-263.02386474609375,158.0,560,100,0.018454251810908318,883,176758,0.0021528503857553005,442.08619409000005
89112,-263.13226318359375,158.0,564,100,0.019142715260386467,889,178022,0.002149473410099745,442.26018215
89744,-264.35540771484375,158.0,568,100,0.017531340941786766,896,179286,0.0021491763181984425,442.4226681700001
90376,-263.7281494140625,158.0,572,100,0.018288366496562958,902,180550,0.002139213727787137,442.79227981
91008,-263.4822998046875,158.0,576,100,0.019863374531269073,908,181814,0.00214765383861959,442.9571658
91640,-264.01898193359375,158.0,580,100,0.018429508432745934,915,183078,0.002151729539036751,443.25033342
92272,-263.2015686035156,158.0,584,100,0.020925389602780342,921,184342,0.0021353522315621376,443.26543503999994
92904,-263.8520812988281,158.0,588,100,0.022307822480797768,927,185606,0.0021531798411160707,443.58302547000005
93536,-263.2947692871094,158.0,592,100,0.022565703839063644,933,186870,0.00213398109190166,443.78964575000003
94168,-264.2023010253906,158.0,596,100,0.020427487790584564,939,188134,0.002164989709854126,444.12928346
94800,-263.59161376953125,158.0,600,100,0.01868807151913643,945,189398,0.0021812384948134422,444.43796721000007
95432,-264.018798828125,158.0,604,100,0.01801937259733677,952,190662,0.0021735697519034147,444.72914795
96064,-264.3273620605469,158.0,608,100,0.023764798417687416,958,191926,0.0021720852237194777,444.80837069000006
96696,-264.6076965332031,158.0,612,100,0.017208529636263847,965,193190,0.002167453058063984,445.0650946
97328,-264.55914306640625,158.0,616,100,0.019142603501677513,971,194454,0.0021630795672535896,445.54384099
97960,-264.4774169921875,158.0,620,100,0.019654180854558945,977,195718,0.0021636520978063345,445.85255970000003
98592,-264.3380126953125,158.0,624,100,0.02430540882050991,983,196982,0.002155334921553731,446.12893104999995
99224,-264.886962890625,158.0,628,100,0.020042112097144127,990,198246,0.002156148198992014,446.69187235
99856,-265.3255920410156,158.0,632,100,0.018628951162099838,996,199510,0.002174176275730133,447.39902492999994
100488,-264.7638244628906,158.0,636,100,0.018503839150071144,1002,200774,0.002154212910681963,447.87081916999995
101120,-265.0710754394531,158.0,640,100,0.020263267681002617,1009,202038,0.0021750919986516237,448.19309087999994
101752,-264.61236572265625,158.0,644,100,0.018231423571705818,1015,203302,0.002173371845856309,448.77942474
102384,-265.20751953125,158.0,648,100,0.019093234091997147,1021,204566,0.002203018870204687,449.13981076
103016,-264.80181884765625,158.0,652,100,0.020533230155706406,1028,205830,0.002238451037555933,449.69130595999997
103648,-265.2315673828125,158.0,656,100,0.015281131491065025,1034,207094,0.00226596393622458,450.2894364399999
104280,-265.2694396972656,158.0,660,100,0.01935509406030178,1041,208358,0.002232810715213418,450.8170862999999
104912,-265.5301513671875,158.0,664,100,0.019281238317489624,1047,209622,0.0022472860291600227,451.44177160000004
105544,-265.9862060546875,158.0,668,100,0.018047749996185303,1053,210886,0.002258552936837077,452.08204122999996
106176,-266.1595153808594,158.0,672,100,0.019253384321928024,1060,212150,0.0022584907710552216,452.64179072
106808,-266.93316650390625,158.0,676,100,0.016077227890491486,1066,213414,0.0022757763508707285,453.37949058000004
107440,-266.479248046875,158.0,680,100,0.020215265452861786,1072,214678,0.0022847705986350775,453.85371747
108072,-266.87286376953125,158.0,684,100,0.01769287884235382,1079,215942,0.0022934910375624895,454.41206144999995
108704,-267.100341796875,158.0,688,100,0.01835523545742035,1085,217206,0.0022697001695632935,454.90169861000004
109336,-268.1551208496094,158.0,692,100,0.020223386585712433,1091,218470,0.0022897201124578714,455.53186906
109968,-267.5024719238281,158.0,696,100,0.017360294237732887,1097,219734,0.0022995786275714636,455.8764560699999
110600,-268.03912353515625,158.0,700,100,0.01712006703019142,1103,220998,0.002288662362843752,456.46834132
111232,-267.48828125,158.0,704,100,0.019895104691386223,1110,222262,0.0023204132448881865,457.0051807500001
111864,-267.7760009765625,158.0,708,100,0.021811604499816895,1116,223526,0.0023169349879026413,457.47552963000004
112496,-268.5295715332031,158.0,712,100,0.02155892364680767,1122,224790,0.002331356517970562,457.60086701
113128,-268.4620666503906,158.0,716,100,0.018843118101358414,1128,226054,0.00226285750977695,457.80324178999996
113760,-268.8185729980469,158.0,720,100,0.01917385682463646,1134,227318,0.002312181517481804,458.3009667
114392,-268.8405456542969,158.0,724,100,0.019129101186990738,1140,228582,0.002308507449924946,458.72932261
115024,-268.90997314453125,158.0,728,100,0.019278720021247864,1147,229846,0.0023163859732449055,459.30765420000006
115656,-269.1756591796875,158.0,732,100,0.018163790926337242,1153,231110,0.0023249497171491385,459.72389089999996
116288,-269.8495788574219,158.0,736,100,0.018982334062457085,1159,232374,0.002327423309907317,460.16315046999995
116920,-269.7103271484375,158.0,740,100,0.02512841671705246,1166,233638,0.0023686697240918875,460.37108882
117552,-269.73687744140625,158.0,744,100,0.020649025216698647,1172,234902,0.002339387545362115,460.4210051900001
118184,-270.2233581542969,158.0,748,100,0.020137326791882515,1179,236166,0.0023369737900793552,460.60042208000004
118816,-270.4365234375,158.0,752,100,0.019284075126051903,1185,237430,0.0023359109181910753,460.72841834999997
119448,-270.66607666015625,158.0,756,100,0.02091781608760357,1192,238694,0.0023374706506729126,460.83821818
120080,-270.724365234375,158.0,760,100,0.01972113363444805,1198,239958,0.0023411305155605078,461.07590942999997
120712,-271.6148986816406,158.0,764,100,0.0221991166472435,1205,241222,0.002331480849534273,461.33681987999995
121344,-271.04486083984375,158.0,768,100,0.01930527202785015,1211,242486,0.002322382526472211,461.38763941999997
121976,-270.84771728515625,158.0,772,100,0.01733415760099888,1218,243750,0.0023348508402705193,461.58107552
122608,-270.8387451171875,158.0,776,100,0.019183233380317688,1224,245014,0.0023259620647877455,461.77875971999987
123240,-271.662841796875,158.0,780,100,0.01915355585515499,1231,246278,0.0023531285114586353,462.08519674999997
123872,-271.65283203125,158.0,784,100,0.020033100619912148,1237,247542,0.0023388098925352097,462.33713939000006
124504,-271.29730224609375,158.0,788,100,0.020140325650572777,1243,248806,0.0023315809667110443,462.30099120000006
125136,-272.1357421875,158.0,792,100,0.020284736528992653,1250,250070,0.002360501792281866,462.33882316
125768,-271.58538818359375,158.0,796,100,0.019301263615489006,1256,251334,0.002348168520256877,462.67729616
126400,-272.18072509765625,158.0,800,100,0.022141607478260994,1262,252598,0.0023498497903347015,462.9198189900001
127032,-272.55145263671875,158.0,804,100,0.020151028409600258,1269,253862,0.0023149801418185234,462.9811946900001
127664,-272.4251403808594,158.0,808,100,0.019803378731012344,1275,255126,0.0023217268753796816,463.26475936
128296,-272.5107421875,158.0,812,100,0.018740084022283554,1281,256390,0.0023446788545697927,463.78558679
128928,-271.90924072265625,158.0,816,100,0.01788119226694107,1288,257654,0.0023451317101716995,464.0971988900001
129560,-272.7134704589844,158.0,820,100,0.022773487493395805,1294,258918,0.0023624610621482134,464.06797054
130192,-272.4262390136719,158.0,824,100,0.018721599131822586,1300,260182,0.0023278750013560057,464.30279982
130824,-273.0685119628906,158.0,828,100,0.019147273153066635,1307,261446,0.00233166990801692,464.31066861
131456,-272.8714599609375,158.0,832,100,0.020157765597105026,1313,262710,0.0023415114264935255,464.37128809000006
132088,-272.5640869140625,158.0,836,100,0.020077379420399666,1320,263974,0.0023552163038402796,464.51035382000003
132720,-273.07598876953125,158.0,840,100,0.020374802872538567,1326,265238,0.002348169684410095,464.89145694000007
133352,-273.60247802734375,158.0,844,100,0.021379301324486732,1332,266502,0.0023451540619134903,465.18624749
133984,-273.7123107910156,158.0,848,100,0.019105656072497368,1339,267766,0.0023380592465400696,465.39618779999995
134616,-273.4150390625,158.0,852,100,0.020060451701283455,1345,269030,0.0023411966394633055,465.61274051999993
135248,-273.7103576660156,158.0,856,100,0.0185032207518816,1351,270294,0.002329043112695217,465.74753080000005
135880,-274.3594970703125,158.0,860,100,0.017719147726893425,1358,271558,0.0023320980835705996,465.8795939700001
136512,-273.2423095703125,158.0,864,100,0.018939601257443428,1364,272822,0.0023133603390306234,465.90972828000014
137144,-272.9015197753906,158.0,868,100,0.019053425639867783,1370,274086,0.002327063586562872,465.9303492900001
137776,-273.27447509765625,158.0,872,100,0.01840720698237419,1376,275350,0.002328088041394949,465.90661747000007
138408,-274.4083557128906,158.0,876,100,0.020265163853764534,1383,276614,0.002341745886951685,465.9869337200001
139040,-273.9510192871094,158.0,880,100,0.018506843596696854,1389,277878,0.0023297371808439493,466.06089058
139672,-274.3150634765625,158.0,884,100,0.020099109038710594,1396,279142,0.0023206037003546953,466.15929743
140304,-274.390869140625,158.0,888,100,0.020664261654019356,1402,280406,0.002341371728107333,466.4325874
140936,-274.6024169921875,158.0,892,100,0.022527892142534256,1408,281670,0.0023426974657922983,466.69300509
141568,-274.19342041015625,158.0,896,100,0.019491709768772125,1415,282934,0.0023354319855570793,466.81758583000004
142200,-274.8858947753906,158.0,900,100,0.02056313119828701,1421,284198,0.002357912017032504,467.00145689
142832,-274.7902526855469,158.0,904,100,0.01799880713224411,1427,285462,0.002342930994927883,467.2507900499999
143464,-274.0189208984375,158.0,908,100,0.01612771302461624,1434,286726,0.0023589804768562317,467.4055240599999
144096,-274.19927978515625,158.0,912,100,0.018723106011748314,1440,287990,0.0023548996541649103,467.61437359999996
144728,-274.79638671875,158.0,916,100,0.020445935428142548,1446,289254,0.0023565341252833605,467.70620421
145360,-274.3985900878906,158.0,920,100,0.017596516758203506,1453,290518,0.0023385712411254644,468.05044297
145992,-274.87322998046875,158.0,924,100,0.019299237057566643,1459,291782,0.002321759006008506,468.1329104099999
146624,-275.0757141113281,158.0,928,100,0.020016560330986977,1465,293046,0.0023240186274051666,468.38223094000006
147256,-275.0966491699219,158.0,932,99,0.017443319782614708,1472,294310,0.002333673182874918,468.39040816
147888,-275.6814270019531,158.0,936,99,0.020895663648843765,1479,295574,0.0023162534926086664,468.4387849799999
148520,-275.09307861328125,158.0,940,99,0.018688347190618515,1485,296838,0.002326928311958909,468.4527555799999
149152,-275.2317810058594,158.0,944,99,0.018798375502228737,1492,298102,0.0023476984351873398,468.57228459
149784,-275.16925048828125,158.0,948,99,0.018932698294520378,1498,299366,0.0023374806623905897,468.5779231799999
150416,-275.26116943359375,158.0,952,99,0.018161974847316742,1505,300630,0.0023350445553660393,468.69869688
151048,-275.4259948730469,158.0,956,99,0.019680205732584,1511,301894,0.00232158531434834,468.92854895000005
151680,-275.16241455078125,158.0,960,99,0.020296109840273857,1518,303158,0.0023200358264148235,469.17575282999996
152312,-275.63616943359375,158.0,964,99,0.020237158983945847,1525,304422,0.002327071502804756,469.21361865000006
152944,-275.32086181640625,158.0,968,99,0.01847270131111145,1531,305686,0.00233086827211082,469.51165995
153576,-276.02996826171875,158.0,972,99,0.0184810571372509,1538,306950,0.00230045267380774,469.69119574
154208,-276.20965576171875,158.0,976,99,0.01875283755362034,1544,308214,0.0023132346104830503,469.96824329000003
154840,-276.45855712890625,158.0,980,99,0.01863824389874935,1550,309478,0.002286940813064575,470.2083485299999
155472,-276.45367431640625,158.0,984,99,0.019104542210698128,1557,310742,0.002309228526428342,470.43982334
156104,-276.4289855957031,158.0,988,99,0.017248502001166344,1563,312006,0.0023053877521306276,470.6850368100001
156736,-275.462890625,158.0,992,99,0.019642245024442673,1569,313270,0.0023187773767858744,470.89760365000006
157368,-276.13079833984375,158.0,996,99,0.01937703788280487,1576,314534,0.0023218663409352303,470.91146997000004
158000,-276.8527526855469,158.0,1000,99,0.021298663690686226,1582,315798,0.002334181685000658,470.91852473
158632,-276.7813720703125,158.0,1004,99,0.0198484119027853,1588,317062,0.00233911769464612,471.10180213
159264,-277.0135192871094,158.0,1008,99,0.020953960716724396,1595,318326,0.0023390597198158503,471.11935875
159896,-276.1645812988281,158.0,1012,99,0.017852408811450005,1601,319590,0.0023339535109698772,471.29700476000005
160528,-276.4827880859375,158.0,1016,99,0.019362423568964005,1607,320854,0.0023579278495162725,471.44010359000015
161160,-277.29986572265625,158.0,1020,99,0.018465649336576462,1614,322118,0.002344080712646246,471.57019736999996
161792,-277.2569580078125,158.0,1024,99,0.020894065499305725,1620,323382,0.002341928891837597,471.81448430999995
162424,-277.58721923828125,158.0,1028,99,0.01753794029355049,1626,324646,0.0022941124625504017,471.71156624
163056,-278.5516357421875,158.0,1032,99,0.01946830190718174,1632,325910,0.002299793530255556,471.79468842
163688,-277.52215576171875,158.0,1036,99,0.020416922867298126,1639,327174,0.0022904234938323498,472.0952953800001
164320,-276.7633056640625,158.0,1040,99,0.01747109740972519,1645,328438,0.002316415775567293,472.13098565
164952,-277.3516540527344,158.0,1044,99,0.01980874128639698,1651,329702,0.002304055728018284,472.31061064
165584,-278.2056884765625,158.0,1048,99,0.022745059803128242,1657,330966,0.002315590623766184,472.53131222
166216,-278.7457275390625,158.0,1052,99,0.024650782346725464,1663,332230,0.002338211052119732,472.59078093999995
166848,-277.8043212890625,158.0,1056,99,0.021260669454932213,1670,333494,0.002407896565273404,472.67932476000004
167480,-277.9800109863281,158.0,1060,99,0.019366785883903503,1676,334758,0.0023303215857595205,472.68767943000006
168112,-277.7311706542969,158.0,1064,99,0.022166825830936432,1682,336022,0.002315908670425415,472.92151738
168744,-278.23028564453125,158.0,1068,99,0.019775254651904106,1688,337286,0.002332531614229083,473.23583811000003
169376,-278.1182861328125,158.0,1072,99,0.019342608749866486,1695,338550,0.0023169603664427996,473.5064275000001
170008,-278.4180908203125,158.0,1076,99,0.020431535318493843,1701,339814,0.002315767575055361,473.42321195
170640,-278.53411865234375,158.0,1080,99,0.020638518035411835,1708,341078,0.0023135102819651365,473.51459724
171272,-278.58758544921875,158.0,1084,99,0.019597215577960014,1714,342342,0.00232325098477304,473.72802923
171904,-278.2466735839844,158.0,1088,99,0.023844115436077118,1720,343606,0.002319636754691601,473.95416313999993
172536,-279.004150390625,158.0,1092,99,0.020559260621666908,1727,344870,0.0023047314025461674,473.91961526
173168,-277.833984375,158.0,1096,99,0.020271070301532745,1733,346134,0.0023045942652970552,474.00353765999995
173800,-278.7655029296875,158.0,1100,99,0.022717667743563652,1740,347398,0.002311239019036293,474.11131493
174432,-278.524169921875,158.0,1104,99,0.01993289403617382,1746,348662,0.0023167626932263374,474.29851074
175064,-278.2347412109375,158.0,1108,99,0.024550503119826317,1753,349926,0.002285084454342723,474.6693347600001
175696,-278.1839294433594,158.0,1112,99,0.01960258185863495,1759,351190,0.002289463533088565,474.78306828
176328,-278.62811279296875,158.0,1116,99,0.02177848108112812,1765,352454,0.0023006577976047993,474.893681
176960,-278.612548828125,158.0,1120,99,0.020828258246183395,1772,353718,0.0022987094707787037,475.0706302399999
177592,-279.8082275390625,158.0,1124,99,0.02043646201491356,1778,354982,0.0022859638556838036,475.04734327
178224,-278.119140625,158.0,1128,99,0.021868348121643066,1784,356246,0.0022766306065022945,475.28428238
178856,-278.84100341796875,158.0,1132,99,0.020663833245635033,1791,357510,0.002264396520331502,475.65085245999995
179488,-278.75103759765625,158.0,1136,99,0.02035880833864212,1797,358774,0.0022922325879335403,475.6723624300001
180120,-278.46881103515625,158.0,1140,99,0.0169332567602396,1804,360038,0.0022759968414902687,475.68014404
180752,-278.68780517578125,158.0,1144,99,0.02056938223540783,1810,361302,0.0022808301728218794,475.87289418999995
181384,-278.9021301269531,158.0,1148,99,0.020993774756789207,1816,362566,0.002289293333888054,475.98800662999986
182016,-277.7962951660156,158.0,1152,99,0.0198933444917202,1822,363830,0.0023171580396592617,476.0957685000001
182648,-278.25848388671875,158.0,1156,99,0.01962398551404476,1829,365094,0.002280382439494133,476.1116736000001
183280,-278.27447509765625,158.0,1160,99,0.02076871506869793,1835,366358,0.002290818840265274,476.32766633999995
183912,-278.42047119140625,158.0,1164,99,0.01816663146018982,1841,367622,0.0022751560900360346,476.50558929
184544,-278.23870849609375,158.0,1168,99,0.01955164410173893,1848,368886,0.0022450443357229233,476.40504562999996
185176,-279.079833984375,158.0,1172,99,0.0206748079508543,1854,370150,0.002265277784317732,476.5455732
185808,-278.69183349609375,158.0,1176,99,0.015626367181539536,1860,371414,0.002270506462082267,476.7402876799999
186440,-279.00897216796875,158.0,1180,99,0.01956040784716606,1867,372678,0.0022717779502272606,476.82984142999993
187072,-279.094970703125,158.0,1184,99,0.018049823120236397,1873,373942,0.0022739639971405268,476.72412246
187704,-278.7011413574219,158.0,1188,99,0.022793129086494446,1879,375206,0.0022599201183766127,476.5934916399999
188336,-278.141845703125,158.0,1192,99,0.021870970726013184,1886,376470,0.002263979986310005,476.5705198600001
188968,-278.7411804199219,158.0,1196,99,0.02034784108400345,1892,377734,0.0022417816799134016,476.93663011000007
189600,-278.4294128417969,158.0,1200,99,0.020110255107283592,1898,378998,0.0022475251462310553,477.09051521000004
190232,-279.05511474609375,158.0,1204,99,0.020087681710720062,1905,380262,0.002221120288595557,476.81868434999996
190864,-278.50323486328125,158.0,1208,99,0.020741160959005356,1911,381526,0.002256688429042697,476.76526613000004
191496,-279.72552490234375,158.0,1212,99,0.021272988989949226,1917,382790,0.00225021131336689,476.87605666999997
192128,-279.72607421875,158.0,1216,99,0.021493591368198395,1923,384054,0.0022495363373309374,476.9354648200001
192760,-278.8497009277344,158.0,1220,99,0.02111878991127014,1930,385318,0.002222524955868721,477.0007288500001
193392,-279.4105224609375,158.0,1224,99,0.016797009855508804,1936,386582,0.0021793951746076345,477.2104993300001
194024,-279.59552001953125,158.0,1228,99,0.018051600083708763,1942,387846,0.00218386622145772,477.42942604
194656,-278.6578369140625,158.0,1232,99,0.01753024384379387,1949,389110,0.0021933894604444504,477.47600723000005
195288,-279.322021484375,158.0,1236,99,0.016337869688868523,1956,390374,0.0022094615269452333,477.58969048000006
195920,-279.7945251464844,158.0,1240,99,0.01880224235355854,1962,391638,0.002176455222070217,477.79796115
196552,-279.557861328125,158.0,1244,99,0.01809774897992611,1969,392902,0.0021978544536978006,477.91389601
