r,l,t,precision,recall,f1,sustain_precision,sustain_recall,sustain_f1
232.109454,1321,27.785898,0.6467701236437042,0.0233679391514365,0.3474924982495005,0.5170325510976533,1.0,0.5170325510976533
471.592735,1321,40.901861,0.6772520817562453,0.015543779964673226,0.31795777609555054,0.6381529144587433,1.0,0.6381529144587433
815.879814,1321,53.961561,0.7407519555892,0.009552647705562163,0.2600627776630805,0.7918243754731265,1.0,0.7918243754731265
1293.884776,1321,67.059388,0.7760787282361846,0.011778594859594102,0.22291138922478818,0.8758516275548827,1.0,0.8758516275548827
1542.175825,1321,79.932785,0.7940322987635628,0.006069536065751054,0.2068070124845295,0.9242997728993188,1.0,0.9242997728993188
1733.946871,1321,93.11003,0.8046303305576582,0.009046177138531415,0.19481693762541602,0.9212717638152914,1.0,0.9212717638152914
1946.888391,1321,106.164686,0.8426066111531669,0.009210194297249558,0.16093147327061028,0.9568508705526116,1.0,0.9568508705526116
2097.106488,1321,119.36397,0.9023467070401211,0.0029649255614433508,0.09842291193540247,0.9689629068887207,1.0,0.9689629068887207
2171.359301,1321,132.393526,0.8973631087559928,0.003974261922785769,0.10440683464907538,0.9848599545798638,1.0,0.9848599545798638
2327.788564,1321,145.605857,0.8982462780721676,0.005614433509967197,0.1015806928373166,0.991672975018925,1.0,0.991672975018925
2355.731987,1321,158.570683,0.9072041382790814,0.005866767600302801,0.09338343967412854,0.9954579863739591,1.0,0.9954579863739591
2376.4162,1321,171.456614,0.8982462780721676,0.007254605097148624,0.10387873544573013,0.9954579863739591,1.0,0.9954579863739591
2413.359404,1321,184.523552,0.8848725712843805,0.008421650264950795,0.1194789901830023,0.9954579863739591,1.0,0.9954579863739591
2491.889412,1321,197.375938,0.8883421650264951,0.00866947838938755,0.11383451690037609,0.9984859954579863,1.0,0.9984859954579863
2517.22404,1321,210.395025,0.8980570275044157,0.007286146858440575,0.1051752520336926,0.9977289931869796,1.0,0.9977289931869796
2464.708798,1321,223.573404,0.8402094372949787,0.014887711329800653,0.16297357701596915,0.9848599545798638,1.0,0.9848599545798638
2403.972812,1321,237.74079,0.8235049205147614,0.013367398435528638,0.1761352576265521,0.9894019682059046,1.0,0.9894019682059046
2178.283893,1321,250.976528,0.754933131466061,0.025934537327421507,0.2503520661355635,0.9591218773656321,1.0,0.9591218773656321
2158.386706,1321,264.287433,0.7506434519303558,0.020542698532857506,0.24646071398531655,0.9735049205147616,1.0,0.9735049205147616
2226.146854,1321,278.504209,0.8263310623265202,0.01595382286146858,0.17185906447829233,0.9704769114307343,1.0,0.9704769114307343
2301.803243,1321,291.757602,0.7788922533434267,0.012301286903860712,0.21912577707430095,0.9621498864496594,1.0,0.9621498864496594
2324.240424,1321,304.880694,0.8519934393136512,0.00763310623265203,0.14729041250615815,0.979560938682816,1.0,0.979560938682816
2415.281714,1321,317.893877,0.8760913449407014,0.010895425543419487,0.1252430217608113,0.9841029523088569,1.0,0.9841029523088569
2386.992697,1321,330.899957,0.8824753974261923,0.006844562200353267,0.11866971870756882,0.9765329295987888,1.0,0.9765329295987888
2429.753959,1321,343.911338,0.8927580116073681,0.011601059803179409,0.10797441266782676,0.9803179409538229,1.0,0.9803179409538229
2426.664769,1321,357.264746,0.878930103456977,0.010093363613424172,0.12289331074342431,0.9886449659348978,1.0,0.9886449659348978
2464.680985,1321,370.016944,0.8991294473883422,0.008757795321005011,0.10430950578566021,0.9909159727479182,1.0,0.9909159727479182
2428.994975,1321,382.83957,0.8865758263941458,0.003028009084027252,0.11427129519483797,0.9939439818319455,1.0,0.9939439818319455
2466.391575,1321,395.646944,0.8935780974009587,0.0037219278324501634,0.10779892577772972,0.9939439818319455,1.0,0.9939439818319455
2465.28282,1321,408.660335,0.8532551097653294,0.00757002271006813,0.1482564915948716,0.9848599545798638,1.0,0.9848599545798638
2446.718631,1321,421.860701,0.863487257128438,0.019114307342922028,0.15145813056486787,0.9886449659348978,1.0,0.9886449659348978
2429.737077,1321,434.917982,0.8573933888468331,0.012112036336109008,0.14651418478064956,0.9848599545798638,1.0,0.9848599545798638
2509.729858,1321,448.134648,0.8870174110522332,0.013178147867776935,0.11685608108772379,1.0,1.0,1.0
2491.85411,1321,461.168896,0.9042896795357053,0.007349230381024476,0.09822044386768079,0.9924299772899319,1.0,0.9924299772899319
2568.10151,1321,474.362977,0.9343300529901589,0.009178652535957607,0.07035680695786675,0.9939439818319455,1.0,0.9939439818319455
2570.990375,1321,487.290907,0.9182437547312642,0.01113424173605854,0.083958215222409,0.9931869795609387,1.0,0.9931869795609387
2605.256752,1321,500.13264,0.9054377996467322,0.018388846833207163,0.10616476214508007,0.9962149886449659,1.0,0.9962149886449659
2554.359435,1321,513.167871,0.9034443603330811,0.009147110774665656,0.09604015716809056,0.9969719909159728,1.0,0.9969719909159728
2624.455573,1321,526.033391,0.941836992177643,0.00933636134241736,0.0665633298487197,0.9969719909159728,1.0,0.9969719909159728
2622.426911,1321,539.272245,0.9181049709815796,0.017663386323492302,0.0896218593417685,0.9977289931869796,1.0,0.9977289931869796
2615.563827,1321,552.432347,0.9247413575574062,0.01583396416855917,0.07960239356908547,0.9984859954579863,1.0,0.9984859954579863
2618.187587,1321,565.517036,0.9301034569770374,0.009854547420785119,0.0804248825444889,0.9977289931869796,1.0,0.9977289931869796
2657.969615,1321,578.643515,0.9039868786273024,0.022295519267510184,0.10898069043413479,0.9984859954579863,1.0,0.9984859954579863
2629.216555,1321,591.784265,0.8925056775170326,0.011526260769258497,0.10353508044651118,0.9992429977289932,1.0,0.9992429977289932
2665.156986,1321,604.743823,0.8934519303557911,0.015613171839515518,0.11332384076517307,0.9984859954579863,1.0,0.9984859954579863
2615.640832,1321,617.629416,0.8902346707040121,0.007087884358891171,0.11319838375099542,0.9947009841029523,1.0,0.9947009841029523
2685.343579,1321,630.536647,0.9226596013121374,0.009047979524890956,0.08292058685699866,0.9969719909159728,1.0,0.9969719909159728
2675.335656,1321,643.389748,0.901778955336866,0.018988140297754225,0.10600915612270645,0.9984859954579863,1.0,0.9984859954579863
2694.972067,1321,656.451526,0.9250567751703255,0.003343426696946757,0.07686096391622509,0.9984859954579863,1.0,0.9984859954579863
2691.508616,1321,669.368894,0.9403229876356295,0.008926318445622004,0.06539838746500366,0.9931869795609387,1.0,0.9931869795609387
2671.880784,1321,682.341431,0.921574564723694,0.009462528387585163,0.08164569890535069,0.9992429977289932,1.0,0.9992429977289932
2687.922131,1321,695.309392,0.9403229876356295,0.012869038607115822,0.06781478677769366,0.9992429977289932,1.0,0.9992429977289932
2639.703611,1321,708.30349,0.9216502649507948,0.009034461627194406,0.08568604832798625,0.9909159727479182,1.0,0.9909159727479182
2619.219045,1321,721.186832,0.9417108251324754,0.00290184203885945,0.05731768861973253,0.991672975018925,1.0,0.991672975018925
2630.270572,1321,734.163894,0.9405753217259651,0.006056018168054503,0.06472369417108251,0.991672975018925,1.0,0.991672975018925
2608.083379,1321,747.511132,0.9061317183951552,0.008421650264950795,0.09884887591170709,0.9931869795609387,1.0,0.9931869795609387
2598.49984,1321,760.519831,0.9158087307595256,0.008642442593994448,0.08795705514100668,0.9909159727479182,1.0,0.9909159727479182
2544.98093,1321,773.461312,0.9167549835982841,0.006402977542265959,0.08319755356091464,0.9894019682059046,1.0,0.9894019682059046
2614.743098,1321,786.360108,0.9231642694928085,0.004542013626040878,0.07858044050322627,0.9992429977289932,1.0,0.9992429977289932
2616.219479,1321,799.293392,0.9395029018420388,0.004744782091489131,0.06263953474400107,0.9962149886449659,1.0,0.9962149886449659
2650.298026,1321,812.325259,0.9393767347968709,0.005828917486752461,0.06245629213078115,0.9954579863739591,1.0,0.9954579863739591
2691.20614,1321,825.512891,0.9377996467322735,0.012932122129699724,0.07122129699722432,0.9992429977289932,1.0,0.9992429977289932
2691.837999,1321,838.666121,0.9386828160484482,0.010800800259543636,0.06968686540980258,0.9931869795609387,1.0,0.9931869795609387
2692.046031,1321,851.787293,0.9299142064092859,0.00702930680220612,0.07310178676567775,0.9984859954579863,1.0,0.9984859954579863
2729.847983,1321,864.807682,0.9084658087307597,0.01854655563966692,0.10044338704444684,0.9977289931869796,1.0,0.9977289931869796
2769.647655,1321,877.878745,0.9417108251324754,0.005046681806712086,0.06024656645398508,0.9969719909159728,1.0,0.9969719909159728
2757.541585,1321,890.781205,0.9135755740600556,0.020659853646227605,0.10397065715006668,0.9977289931869796,1.0,0.9977289931869796
2725.297048,1321,904.100288,0.8837370678778702,0.009741898273313867,0.12063191665765473,1.0,1.0,1.0
2746.908351,1321,917.179126,0.8874589957103204,0.016717133484733786,0.12229912404022926,1.0,1.0,1.0
2770.731659,1321,930.290429,0.8903229876356294,0.02744133232399697,0.12406497111266225,0.9962149886449659,1.0,0.9962149886449659
2772.624757,1321,943.5321,0.8976785263689124,0.009142604808766807,0.10851807793518618,1.0,1.0,1.0
2795.410083,1321,956.743926,0.9554630330557657,0.008894776684330053,0.051729690109705254,0.9969719909159728,1.0,0.9969719909159728
2784.135777,1321,969.77573,0.9236689376734798,0.014635377239465053,0.08451389639883206,1.0,1.0,1.0
2775.777127,1321,982.593627,0.9040499621498864,0.020092101942972493,0.1005353087487834,0.9984859954579863,1.0,0.9984859954579863
2788.072487,1321,995.768459,0.9171082513247539,0.016054756497602827,0.0933876452423008,0.9992429977289932,1.0,0.9992429977289932
2789.934879,1321,1008.867613,0.9126924047438808,0.022155834324645827,0.10340350624226477,0.9992429977289932,1.0,0.9992429977289932
2789.288176,1321,1022.004494,0.8800151400454201,0.026394145849104215,0.13993907934104755,1.0,1.0,1.0
2784.087984,1321,1035.162976,0.9000757002271007,0.03322068418586208,0.11096943261969758,0.9962149886449659,1.0,0.9962149886449659
2781.907749,1321,1048.281891,0.8895407519555893,0.021347464042392128,0.11899114427502011,0.9977289931869796,1.0,0.9977289931869796
2806.03979,1321,1061.470426,0.9061569518041888,0.0233409033560434,0.10720173509726878,1.0,1.0,1.0
2854.64308,1321,1074.675058,0.9366515266212465,0.016906384052485488,0.0798865698184396,0.9984859954579863,1.0,0.9984859954579863
2819.963913,1321,1087.851395,0.882664647993944,0.029460005046681805,0.13182653833675786,1.0,1.0,1.0
2837.814418,1321,1100.917395,0.9078980570275044,0.02926444612667171,0.10476731192098339,0.9992429977289932,1.0,0.9992429977289932
2827.071917,1321,1114.118155,0.9153419126924048,0.01575826394145849,0.09861396488951372,1.0,1.0,1.0
2860.72069,1321,1127.499937,0.9173605854150897,0.021834108359467936,0.10250892181247973,0.9992429977289932,1.0,0.9992429977289932
2835.256644,1321,1140.683231,0.912503154176129,0.023366136765076963,0.09775843216418538,1.0,1.0,1.0
2852.028698,1321,1153.640008,0.9176129195054251,0.021189755235932372,0.09156543263280582,0.9992429977289932,1.0,0.9992429977289932
2865.160228,1321,1166.727894,0.9389351501387838,0.023088569265707796,0.07835885621653979,1.0,1.0,1.0
2886.40832,1321,1179.63746,0.93742114559677,0.021132980065606863,0.08096319527053819,0.9984859954579863,1.0,0.9984859954579863
2853.505843,1321,1192.661355,0.8959121877365632,0.02406005551349987,0.11894067745695298,0.9909159727479182,1.0,0.9909159727479182
