r,l,t,precision,recall,f1,sustain_precision,sustain_recall,sustain_f1
56.016225,158,4.734604,0.6318565400843882,0.07383966244725738,0.37383966244725736,0.9367088607594937,0.6265822784810127,0.5632911392405063
22.563182,158,6.265469,0.6433092224231465,0.07172995780590717,0.3811533052039381,0.9177215189873418,0.5759493670886076,0.4936708860759494
25.628585,158,7.85544,0.5680379746835443,0.07172995780590717,0.4094032549728752,0.8417721518987342,0.5632911392405063,0.4050632911392405
51.199181,158,9.452997,0.6840717299578059,0.07489451476793248,0.34294755877034355,0.8734177215189873,0.6772151898734177,0.5506329113924051
81.986253,158,10.99795,0.6677215189873418,0.10232067510548522,0.37492465340566605,0.8924050632911392,0.7341772151898734,0.6265822784810127
84.526724,158,12.57929,0.759493670886076,0.06751054852320675,0.2848101265822785,0.8860759493670886,0.7215189873417721,0.6075949367088608
