#{"t_start": 1691650195.3684046, "env_id": "None"}
r,l,t,precision,recall,f1,sustain_precision,sustain_recall,sustain_f1
33.630044,158,19.912585,0.5643459915611814,0.08755274261603375,0.04915611814345991,0.879746835443038,0.6708860759493671,0.5506329113924051
53.913554,158,21.878273,0.6426160337552742,0.10548523206751054,0.08324291742013261,0.8987341772151899,0.620253164556962,0.5189873417721519
19.321929,158,23.84703,0.6930379746835443,0.08175105485232068,0.052531645569620256,0.879746835443038,0.5759493670886076,0.45569620253164556
38.799876,158,25.840265,0.5907172995780591,0.08122362869198312,0.04113924050632911,0.8734177215189873,0.6075949367088608,0.4810126582278481
56.206408,158,27.798771,0.7006329113924051,0.09704641350210971,0.0630801687763713,0.8924050632911392,0.6329113924050633,0.5253164556962026
46.820309,158,29.800839,0.6691983122362868,0.10021097046413502,0.0833634719710669,0.8734177215189873,0.6012658227848101,0.47468354430379744
48.025698,158,31.802797,0.5959915611814346,0.10337552742616032,0.08924050632911393,0.8734177215189873,0.6075949367088608,0.4810126582278481
47.251233,158,33.763132,0.6334388185654009,0.08386075949367089,0.059282700421940934,0.9050632911392406,0.6329113924050633,0.5379746835443038
40.826827,158,35.797702,0.6550632911392406,0.0780590717299578,0.061708860759493674,0.8607594936708861,0.6075949367088608,0.46835443037974683
56.274108,158,37.773711,0.7062236286919832,0.08649789029535865,0.07468354430379748,0.9177215189873418,0.6455696202531646,0.5632911392405063
38.124956,158,39.825556,0.6671940928270041,0.08227848101265822,0.0482218203737191,0.8481012658227848,0.6772151898734177,0.5253164556962026
62.931818,158,41.802067,0.6893459915611815,0.08122362869198312,0.04936708860759493,0.8607594936708861,0.7215189873417721,0.5822784810126582
67.900836,158,43.823153,0.7143459915611814,0.08755274261603375,0.06202531645569621,0.8544303797468354,0.6772151898734177,0.5316455696202531
38.644158,158,45.819401,0.6584388185654009,0.07489451476793248,0.03345388788426763,0.8291139240506329,0.7278481012658228,0.5569620253164557
90.689082,158,47.87666,0.7267932489451477,0.0759493670886076,0.05843881856540085,0.8987341772151899,0.740506329113924,0.6392405063291139
74.042185,158,49.860683,0.7034358047016275,0.09388185654008438,0.0659282700421941,0.8607594936708861,0.6645569620253164,0.5253164556962026
80.009041,158,51.874323,0.7162447257383966,0.07172995780590717,0.05189873417721518,0.8924050632911392,0.7341772151898734,0.6265822784810127
88.881698,158,53.892923,0.7457805907172995,0.06856540084388185,0.06202531645569621,0.8544303797468354,0.7531645569620253,0.6075949367088608
81.309762,158,55.972197,0.7700421940928269,0.06962025316455696,0.06202531645569621,0.879746835443038,0.7911392405063291,0.6708860759493671
87.072585,158,57.961085,0.7974683544303798,0.06329113924050633,0.0379746835443038,0.9113924050632911,0.7025316455696202,0.6139240506329114
114.524423,158,59.996072,0.7850210970464135,0.07172995780590717,0.057715491259795054,0.930379746835443,0.7721518987341772,0.7025316455696202
116.030577,158,61.986032,0.7784810126582279,0.06540084388185653,0.060126582278481014,0.8734177215189873,0.8354430379746836,0.7088607594936709
118.470442,158,63.978302,0.7753164556962026,0.06856540084388185,0.070042194092827,0.9367088607594937,0.810126582278481,0.7468354430379747
114.753764,158,65.960615,0.7362869198312236,0.07172995780590717,0.06118143459915611,0.9113924050632911,0.810126582278481,0.7215189873417721
123.177932,158,67.966716,0.7215189873417721,0.07278481012658228,0.05168776371308016,0.9240506329113924,0.8417721518987342,0.7658227848101266
113.196861,158,70.048083,0.6276371308016878,0.07172995780590717,0.054149085794655404,0.9113924050632911,0.879746835443038,0.7911392405063291
119.484498,158,72.114826,0.7199367088607594,0.07120253164556962,0.04694092827004219,0.8924050632911392,0.8481012658227848,0.740506329113924
129.508945,158,74.139041,0.6756329113924051,0.07172995780590717,0.0590717299578059,0.9177215189873418,0.8670886075949367,0.7848101265822784
156.785709,158,76.113147,0.7274964838255977,0.07489451476793248,0.06350210970464135,0.9620253164556962,0.9113924050632911,0.8734177215189873
143.065149,158,78.086808,0.7927215189873418,0.07278481012658228,0.0590717299578059,0.9240506329113924,0.8607594936708861,0.7848101265822784
154.502463,158,80.085212,0.7721518987341772,0.06645569620253164,0.048523206751054856,0.930379746835443,0.8987341772151899,0.8291139240506329
153.92041,158,82.093201,0.7932489451476793,0.06645569620253164,0.053164556962025315,0.9430379746835443,0.8607594936708861,0.8037974683544303
155.002822,158,84.129261,0.75,0.06962025316455696,0.05485232067510548,0.9240506329113924,0.8987341772151899,0.8227848101265823
156.903963,158,86.130585,0.7359704641350211,0.07700421940928269,0.053496081977094635,0.9240506329113924,0.8924050632911392,0.8164556962025317
176.544707,158,88.15429,0.7531645569620253,0.07067510548523206,0.06582278481012659,0.9746835443037974,0.9050632911392406,0.879746835443038
179.60521,158,90.156612,0.8006329113924051,0.06540084388185653,0.04683544303797468,0.9430379746835443,0.9240506329113924,0.8670886075949367
175.73648,158,92.137245,0.7800632911392406,0.06856540084388185,0.056660638939119955,0.9493670886075949,0.9367088607594937,0.8860759493670886
201.169309,158,94.183673,0.8338607594936709,0.07700421940928269,0.0630801687763713,0.9556962025316456,0.9493670886075949,0.9050632911392406
168.869949,158,96.226162,0.7341772151898734,0.06962025316455696,0.056962025316455694,0.9493670886075949,0.9177215189873418,0.8670886075949367
198.420059,158,98.28748,0.8575949367088608,0.0780590717299578,0.07848101265822785,0.9746835443037974,0.9113924050632911,0.8860759493670886
194.747042,158,100.313746,0.8169831223628693,0.0738396624472574,0.07142857142857142,0.9936708860759493,0.9240506329113924,0.9177215189873418
201.26992,158,102.319403,0.8291139240506329,0.06329113924050633,0.06329113924050633,0.9746835443037974,0.9367088607594937,0.9113924050632911
199.875714,158,104.307453,0.8050632911392406,0.06540084388185653,0.058544303797468354,0.9746835443037974,0.9556962025316456,0.930379746835443
206.893396,158,106.311808,0.8291139240506329,0.06540084388185653,0.05379746835443038,0.9746835443037974,0.9240506329113924,0.8987341772151899
209.688862,158,108.324174,0.8544303797468354,0.06329113924050633,0.056962025316455694,0.9936708860759493,0.9430379746835443,0.9367088607594937
214.458414,158,110.33879,0.9113924050632911,0.06751054852320675,0.06962025316455696,0.9746835443037974,0.9746835443037974,0.9493670886075949
224.544153,158,112.349433,0.8765822784810127,0.06645569620253164,0.06645569620253164,0.9810126582278481,0.9746835443037974,0.9556962025316456
217.610807,158,114.337081,0.9018987341772152,0.06540084388185653,0.059493670886075954,0.9810126582278481,0.9430379746835443,0.9240506329113924
219.939551,158,116.342468,0.9177215189873418,0.06962025316455696,0.06962025316455696,0.9873417721518988,0.9746835443037974,0.9620253164556962
228.153676,158,118.355224,0.9430379746835443,0.06329113924050633,0.056962025316455694,0.9746835443037974,0.9556962025316456,0.930379746835443
228.714836,158,120.329915,0.8470464135021096,0.07172995780590717,0.06962025316455696,0.9746835443037974,0.9556962025316456,0.930379746835443
241.69769,158,122.308264,0.869198312236287,0.06487341772151899,0.05244122965641952,0.9873417721518988,0.9936708860759493,0.9810126582278481
236.245158,158,124.3537,0.8375527426160336,0.07172995780590717,0.07172995780590717,0.9810126582278481,0.9620253164556962,0.9430379746835443
239.785089,158,126.306996,0.9061181434599157,0.07067510548523206,0.07067510548523206,0.9873417721518988,0.9873417721518988,0.9746835443037974
240.808784,158,128.310311,0.9367088607594937,0.06329113924050633,0.06329113924050633,0.9936708860759493,0.9810126582278481,0.9746835443037974
243.388683,158,130.312377,0.930379746835443,0.06329113924050633,0.06329113924050633,0.9873417721518988,0.9683544303797469,0.9556962025316456
232.040434,158,132.315929,0.9018987341772152,0.07278481012658228,0.07278481012658228,0.9683544303797469,0.9873417721518988,0.9556962025316456
242.046648,158,134.303157,0.9430379746835443,0.06329113924050633,0.056962025316455694,0.9873417721518988,0.930379746835443,0.9177215189873418
244.712524,158,136.290794,0.9177215189873418,0.06329113924050633,0.06329113924050633,0.9936708860759493,0.9873417721518988,0.9810126582278481
240.488677,158,138.312612,0.9177215189873418,0.06329113924050633,0.05063291139240506,0.9683544303797469,0.9683544303797469,0.9367088607594937
246.40493,158,140.263429,0.9493670886075949,0.06329113924050633,0.06329113924050633,1.0,0.9810126582278481,0.9810126582278481
244.26709,158,142.247433,0.930379746835443,0.06329113924050633,0.06329113924050633,0.9746835443037974,0.9873417721518988,0.9620253164556962
246.506508,158,144.264278,0.930379746835443,0.06329113924050633,0.06329113924050633,0.9936708860759493,0.9873417721518988,0.9810126582278481
248.77469,158,146.273759,0.9113924050632911,0.06962025316455696,0.06962025316455696,0.9936708860759493,0.9620253164556962,0.9556962025316456
255.951189,158,148.278188,0.9367088607594937,0.06540084388185653,0.06645569620253164,1.0,0.9873417721518988,0.9873417721518988
248.507852,158,150.295591,0.8955696202531646,0.06645569620253164,0.04746835443037975,0.9873417721518988,0.9936708860759493,0.9810126582278481
254.0477,158,152.292127,0.9177215189873418,0.06329113924050633,0.06329113924050633,1.0,0.9936708860759493,0.9936708860759493
251.431272,158,154.312892,0.9082278481012658,0.06540084388185653,0.059493670886075954,0.9936708860759493,0.9873417721518988,0.9810126582278481
252.64808,158,156.228081,0.9113924050632911,0.06329113924050633,0.056962025316455694,0.9873417721518988,0.9810126582278481,0.9683544303797469
259.913828,158,158.190672,0.9082278481012658,0.06645569620253164,0.060126582278481014,0.9936708860759493,0.9873417721518988,0.9810126582278481
261.938907,158,160.137069,0.8924050632911392,0.06329113924050633,0.056962025316455694,1.0,0.9810126582278481,0.9810126582278481
258.590955,158,162.072194,0.9462025316455697,0.06962025316455696,0.07067510548523206,0.9936708860759493,0.9936708860759493,0.9873417721518988
270.038727,158,163.988708,0.9620253164556962,0.06329113924050633,0.06329113924050633,0.9936708860759493,0.9936708860759493,0.9873417721518988
264.560223,158,165.94354,0.9556962025316456,0.06329113924050633,0.06329113924050633,0.9936708860759493,0.9873417721518988,0.9810126582278481
261.486516,158,167.922592,0.9177215189873418,0.06329113924050633,0.06329113924050633,1.0,0.9936708860759493,0.9936708860759493
260.970624,158,169.913124,0.9198312236286919,0.06856540084388185,0.06265822784810127,0.9936708860759493,1.0,0.9936708860759493
255.461278,158,171.914863,0.9367088607594937,0.06329113924050633,0.06329113924050633,0.9936708860759493,0.9873417721518988,0.9810126582278481
269.031683,158,173.921806,0.9620253164556962,0.06329113924050633,0.06329113924050633,1.0,0.9936708860759493,0.9936708860759493
268.037254,158,175.910643,0.9651898734177216,0.06487341772151899,0.0590717299578059,0.9873417721518988,0.9936708860759493,0.9810126582278481
275.142562,158,177.875016,0.9556962025316456,0.06329113924050633,0.056962025316455694,1.0,0.9936708860759493,0.9936708860759493
284.885163,158,179.856631,0.910337552742616,0.07700421940928269,0.07215189873417721,1.0,0.9873417721518988,0.9873417721518988
280.45223,158,181.876597,0.9335443037974683,0.06540084388185653,0.059493670886075954,1.0,1.0,1.0
283.800913,158,183.87267,0.930379746835443,0.06962025316455696,0.06962025316455696,1.0,0.9873417721518988,0.9873417721518988
290.022982,158,185.851922,0.939873417721519,0.06856540084388185,0.06371308016877637,1.0,1.0,1.0
272.213013,158,187.846361,0.9367088607594937,0.06962025316455696,0.06962025316455696,0.9936708860759493,1.0,0.9936708860759493
282.313976,158,189.887398,0.9177215189873418,0.06751054852320675,0.06835443037974684,1.0,1.0,1.0
286.132116,158,191.949647,0.879746835443038,0.06540084388185653,0.060126582278481014,1.0,1.0,1.0
283.800575,158,193.94995,0.9430379746835443,0.06329113924050633,0.06329113924050633,1.0,1.0,1.0
286.269457,158,195.999991,0.8908227848101266,0.07067510548523206,0.07109704641350212,1.0,1.0,1.0
282.584713,158,197.991552,0.9240506329113924,0.06645569620253164,0.06118143459915611,1.0,1.0,1.0
302.545089,158,199.980252,0.8945147679324893,0.06540084388185653,0.06540084388185653,1.0,1.0,1.0
286.800852,158,201.985279,0.9367088607594937,0.06645569620253164,0.06751054852320675,1.0,1.0,1.0
289.021834,158,203.974295,0.9493670886075949,0.06329113924050633,0.056962025316455694,1.0,0.9936708860759493,0.9936708860759493
304.268737,158,205.997709,0.8575949367088608,0.08333333333333333,0.08062085593731162,1.0,1.0,1.0
297.193092,158,208.042016,0.9050632911392406,0.06540084388185653,0.06645569620253164,1.0,1.0,1.0
294.917787,158,210.087557,0.8544303797468354,0.06329113924050633,0.056962025316455694,1.0,1.0,1.0
296.11318,158,212.112547,0.930379746835443,0.06645569620253164,0.06751054852320675,1.0,0.9936708860759493,0.9936708860759493
305.561656,158,214.107218,0.8607594936708861,0.08544303797468354,0.08227848101265822,1.0,1.0,1.0
314.622043,158,216.115127,0.8955696202531646,0.06540084388185653,0.06582278481012659,1.0,1.0,1.0
302.941491,158,218.145123,0.9145569620253164,0.07278481012658228,0.074291742013261,1.0,0.9936708860759493,0.9936708860759493
