r,l,t,c,precision,recall,f1,sustain_precision,sustain_recall,sustain_f1
-196.300398,1321,44.372926,449.0,0.6716881150643451,0.015374355646876465,0.016389699962750682,0.5094625283875852,1.0,0.5094625283875852
-223.314544,1321,69.495526,423.0,0.6924236689376735,0.015399589055910023,0.01783082339479009,0.48750946252838756,1.0,0.48750946252838756
-798.265993,1321,94.927452,340.0,0.7519249486319887,0.010566490032803431,0.011834468836739843,0.20741862225586677,1.0,0.20741862225586677
-983.211913,1321,120.117499,372.0,0.7235553873328286,0.009487761796618723,0.00884551145716929,0.12036336109008328,1.0,0.12036336109008328
-1304.256824,1321,145.556919,393.0,0.7144857791716233,0.010958509066003388,0.01274964416523841,0.02195306585919758,1.0,0.02195306585919758
-1736.0699,1321,170.669177,397.0,0.7149390793410476,0.016490032803431743,0.017419933922583432,0.006056018168054504,1.0,0.006056018168054504
-2462.847903,1321,196.179475,426.0,0.6978695793230237,0.02266050250531704,0.022823181528707645,0.006056018168054504,1.0,0.006056018168054504
-3367.312293,1321,221.247602,340.0,0.7498990663638657,0.011638909916729749,0.011458971678502336,0.004542013626040878,1.0,0.004542013626040878
-3446.15371,1321,246.443424,311.0,0.7805855953282146,0.020155185465556398,0.021737560950278588,0.01514004542013626,1.0,0.01514004542013626
-3431.263038,1321,271.686995,355.0,0.7448082260913449,0.016888360188890093,0.017077009961188612,0.005299015897047691,1.0,0.005299015897047691
-3515.963301,1321,297.127432,436.0,0.6933843408673083,0.02389153238888288,0.024873040997189372,0.002271006813020439,1.0,0.002271006813020439
-3615.07014,1321,322.1058,331.0,0.7720287660862982,0.021766518870985182,0.025767352338132054,0.006056018168054504,1.0,0.006056018168054504
-3708.874667,1321,347.214621,378.0,0.7272394650517284,0.014365019285534046,0.015019504005120964,0.003785011355034065,1.0,0.003785011355034065
-3882.386212,1321,372.692605,278.0,0.8023088569265707,0.014932770988789156,0.01564662522270395,0.000757002271006813,1.0,0.000757002271006813
-3917.958921,1321,397.929362,349.0,0.7476424786417217,0.011318085144731625,0.011728237277063923,0.018925056775170326,1.0,0.018925056775170326
-4044.354645,1321,423.078873,407.0,0.7039688547637071,0.013155618038282685,0.012703437533112025,0.003028009084027252,1.0,0.003028009084027252
-3995.062436,1321,448.656721,311.0,0.7740546483544213,0.009645470603078476,0.010160614891879086,0.004542013626040878,1.0,0.004542013626040878
-4260.735499,1321,473.771903,307.0,0.7750135178976965,0.008757795321005011,0.010592679252785233,0.005299015897047691,1.0,0.005299015897047691
-4099.418992,1321,498.912062,347.0,0.7534317436285642,0.01229768213114163,0.014615714842815522,0.002271006813020439,1.0,0.002271006813020439
-4375.503979,1321,523.970312,246.0,0.8208563137594174,0.00996719656825637,0.008372248493368857,0.00757002271006813,1.0,0.00757002271006813
-4210.404962,1321,549.16658,301.0,0.7856926570779713,0.012440971846725064,0.013671919803638197,0.003785011355034065,1.0,0.003785011355034065
-4389.934443,1321,574.619073,358.0,0.7350699325907502,0.008343246458310803,0.007217519632356878,0.002271006813020439,1.0,0.002271006813020439
-4521.397626,1321,599.974087,251.0,0.8156951804188746,0.005961392884178652,0.006122105667904305,0.004542013626040878,1.0,0.004542013626040878
-4584.843243,1321,625.11777,303.0,0.7747792076709563,0.006321870156086658,0.006239861576727588,0.003028009084027252,1.0,0.003028009084027252
-4714.624705,1321,650.287046,289.0,0.7882538480948776,0.009552647705562163,0.009496172932963244,0.003028009084027252,1.0,0.003028009084027252
-4775.469434,1321,675.407248,257.0,0.8117272268483471,0.006155149417829205,0.007203592101396795,0.005299015897047691,1.0,0.005299015897047691
