#{"t_start": 1690582290.7988563, "env_id": "None"}
r,l,t,precision,recall,f1,sustain_precision,sustain_recall,sustain_f1
41.227191,150,15.965845,0.6511111111111111,0.013333333333333334,0.3466666666666667,0.47333333333333333,1.0,0.47333333333333333
46.200498,150,17.414051,0.6333333333333333,0.013333333333333334,0.3688888888888889,0.48,1.0,0.48
24.862096,150,18.952737,0.6344444444444445,0.02666666666666667,0.3711111111111111,0.46,1.0,0.46
45.262969,150,20.485028,0.6066666666666667,0.05333333333333334,0.4122222222222222,0.4533333333333333,1.0,0.4533333333333333
18.059339,150,22.235256,0.6066666666666667,0.0,0.3933333333333333,0.5066666666666667,1.0,0.5066666666666667
17.353431,150,23.763898,0.6022222222222223,0.03333333333333333,0.4,0.4666666666666667,1.0,0.4666666666666667
20.722327,150,25.286395,0.6516666666666666,0.02666666666666667,0.34933333333333333,0.48,1.0,0.48
25.423765,150,26.779979,0.6055555555555556,0.013333333333333334,0.39444444444444443,0.5266666666666666,1.0,0.5266666666666666
36.045483,150,28.272957,0.5705555555555555,0.013333333333333334,0.426,0.5333333333333333,1.0,0.5333333333333333
36.152502,150,29.760652,0.6305555555555556,0.02666666666666667,0.3793333333333333,0.5133333333333333,1.0,0.5133333333333333
41.505196,150,31.304566,0.6355555555555555,0.006666666666666667,0.36333333333333334,0.52,1.0,0.52
47.724482,150,32.949273,0.6155555555555555,0.006666666666666667,0.38333333333333336,0.5533333333333333,1.0,0.5533333333333333
52.19851,150,34.447389,0.6666666666666666,0.006666666666666667,0.34,0.6,1.0,0.6
59.623451,150,36.069193,0.7188888888888889,0.013333333333333334,0.2811111111111111,0.5866666666666667,1.0,0.5866666666666667
62.225647,150,37.620254,0.6622222222222222,0.006666666666666667,0.33666666666666667,0.6866666666666666,1.0,0.6866666666666666
63.829784,150,39.235357,0.7333333333333333,0.0,0.26666666666666666,0.6933333333333334,1.0,0.6933333333333334
77.448428,150,40.799407,0.6816666666666666,0.03333333333333333,0.3193333333333333,0.64,1.0,0.64
91.38163,150,42.287854,0.74,0.006666666666666667,0.26666666666666666,0.7,1.0,0.7
102.148782,150,43.824112,0.6522857142857142,0.02666666666666667,0.34833333333333333,0.7733333333333333,1.0,0.7733333333333333
124.201005,150,45.302813,0.76,0.006666666666666667,0.24666666666666667,0.82,1.0,0.82
120.821771,150,46.778512,0.725,0.02,0.28044444444444444,0.7466666666666667,1.0,0.7466666666666667
105.80768,150,48.270756,0.73,0.006666666666666667,0.2711111111111111,0.7666666666666667,1.0,0.7666666666666667
146.662605,150,49.75882,0.8022222222222223,0.006666666666666667,0.19666666666666666,0.78,1.0,0.78
121.872119,150,51.234944,0.6533333333333333,0.0,0.3466666666666667,0.8133333333333334,1.0,0.8133333333333334
126.104989,150,52.702184,0.6666666666666666,0.0,0.3333333333333333,0.8466666666666667,1.0,0.8466666666666667
136.06245,150,54.154059,0.7333333333333333,0.0,0.26666666666666666,0.8,1.0,0.8
160.051342,150,55.632212,0.7333333333333333,0.0,0.26666666666666666,0.8466666666666667,1.0,0.8466666666666667
142.441835,150,57.13614,0.7322222222222223,0.013333333333333334,0.2677777777777778,0.8533333333333334,1.0,0.8533333333333334
181.583728,150,58.702422,0.77,0.013333333333333334,0.23777777777777775,0.9,1.0,0.9
149.759809,150,60.207365,0.6633333333333333,0.02,0.3511111111111111,0.8866666666666667,1.0,0.8866666666666667
163.289485,150,61.74559,0.8466666666666667,0.0,0.15333333333333332,0.88,1.0,0.88
166.778086,150,63.289348,0.755,0.006666666666666667,0.24266666666666667,0.8466666666666667,1.0,0.8466666666666667
185.450732,150,64.835583,0.7916666666666666,0.02666666666666667,0.22044444444444442,0.8933333333333333,1.0,0.8933333333333333
161.600539,150,66.43439,0.7616666666666667,0.013333333333333334,0.24266666666666667,0.8466666666666667,1.0,0.8466666666666667
175.128516,150,67.925754,0.82,0.006666666666666667,0.18666666666666668,0.84,1.0,0.84
168.112559,150,69.467098,0.6933333333333334,0.0,0.30666666666666664,0.9133333333333333,1.0,0.9133333333333333
167.104854,150,71.027431,0.7366666666666667,0.013333333333333334,0.2711111111111111,0.8933333333333333,1.0,0.8933333333333333
173.497691,150,72.503213,0.7933333333333333,0.0,0.20666666666666667,0.8866666666666667,1.0,0.8866666666666667
191.692551,150,74.029927,0.84,0.0,0.16,0.8866666666666667,1.0,0.8866666666666667
182.426916,150,75.586554,0.8066666666666666,0.0,0.19333333333333333,0.8266666666666667,1.0,0.8266666666666667
197.997865,150,77.112151,0.8666666666666667,0.0,0.13333333333333333,0.9133333333333333,1.0,0.9133333333333333
169.850056,150,78.731006,0.6772222222222222,0.013333333333333334,0.3193333333333333,0.8933333333333333,1.0,0.8933333333333333
219.818227,150,80.215723,0.84,0.006666666666666667,0.16666666666666666,0.92,1.0,0.92
214.104049,150,81.738768,0.79,0.013333333333333334,0.21777777777777776,0.92,1.0,0.92
216.492723,150,83.254187,0.8766666666666667,0.006666666666666667,0.12444444444444443,0.9266666666666666,1.0,0.9266666666666666
221.464241,150,84.892014,0.8338888888888889,0.02,0.16377777777777777,0.94,1.0,0.94
230.925853,150,86.502531,0.8288888888888889,0.013333333333333334,0.17666666666666667,0.9133333333333333,1.0,0.9133333333333333
227.203915,150,88.024097,0.8575,0.02,0.1459259259259259,0.94,1.0,0.94
239.64823,150,89.494669,0.8933333333333333,0.006666666666666667,0.11333333333333333,0.9533333333333334,1.0,0.9533333333333334
240.960082,150,90.959957,0.8266666666666667,0.0,0.17333333333333334,0.96,1.0,0.96
241.599484,150,92.465816,0.8402222222222222,0.02,0.15666666666666668,0.9733333333333334,1.0,0.9733333333333334
247.016325,150,93.959684,0.818888888888889,0.013333333333333334,0.18111111111111108,0.96,1.0,0.96
244.413195,150,95.480994,0.801111111111111,0.02,0.19777777777777777,0.94,1.0,0.94
245.150653,150,96.974969,0.7688888888888888,0.03333333333333333,0.23311111111111113,0.9466666666666667,1.0,0.9466666666666667
254.492538,150,98.465346,0.7755555555555557,0.02666666666666667,0.24333333333333335,0.9666666666666667,1.0,0.9666666666666667
262.177188,150,99.939905,0.8033333333333333,0.04666666666666667,0.21555555555555553,0.96,1.0,0.96
283.667023,150,101.381944,0.7805555555555557,0.02666666666666667,0.22377777777777774,0.9733333333333334,1.0,0.9733333333333334
293.667538,150,102.853821,0.7355555555555555,0.06666666666666667,0.27777777777777773,0.9733333333333334,1.0,0.9733333333333334
282.913221,150,104.411723,0.6977777777777777,0.04666666666666667,0.3111111111111111,0.9733333333333334,1.0,0.9733333333333334
285.182018,150,105.961617,0.6905555555555556,0.06666666666666667,0.326,0.98,1.0,0.98
295.110683,150,107.439012,0.6955555555555555,0.08,0.31866666666666665,0.9866666666666667,1.0,0.9866666666666667
293.046306,150,108.964455,0.6833333333333333,0.08,0.322,0.9733333333333334,1.0,0.9733333333333334
311.992134,150,110.45941,0.66,0.04666666666666667,0.3522222222222222,1.0,1.0,1.0
309.533909,150,111.993513,0.6788888888888889,0.10666666666666667,0.3464444444444444,0.9866666666666667,1.0,0.9866666666666667
309.437372,150,113.547103,0.7661111111111111,0.08666666666666667,0.27377777777777773,0.98,1.0,0.98
314.946613,150,115.089063,0.6038888888888889,0.12666666666666668,0.4146666666666667,1.0,1.0,1.0
299.716099,150,116.644623,0.565,0.09333333333333334,0.4571111111111111,0.9866666666666667,1.0,0.9866666666666667
311.572694,150,118.149701,0.7244444444444443,0.05333333333333334,0.2911111111111111,1.0,1.0,1.0
303.710738,150,119.660325,0.6883333333333334,0.05333333333333334,0.32155555555555554,0.9933333333333333,1.0,0.9933333333333333
316.671003,150,121.17974,0.5938888888888889,0.16666666666666666,0.49377777777777776,0.9866666666666667,1.0,0.9866666666666667
