#{"t_start": 1690584321.4963522, "env_id": "None"}
r,l,t,precision,recall,f1,sustain_precision,sustain_recall,sustain_f1
129.816097,150,4.722564,0.7533333333333333,0.06666666666666667,0.308,0.6466666666666666,1.0,0.6466666666666666
297.606855,150,6.279964,0.6372222222222222,0.16666666666666666,0.49155555555555547,1.0,1.0,1.0
321.251164,150,7.822388,0.7044444444444444,0.23,0.5068888888888888,1.0,1.0,1.0
315.091623,150,9.323461,0.735,0.29,0.46311111111111114,0.9933333333333333,1.0,0.9933333333333333
304.824571,150,10.823993,0.6366666666666667,0.19,0.5046666666666666,1.0,1.0,1.0
327.606772,150,12.34122,0.7546666666666667,0.24666666666666667,0.47523809523809507,1.0,1.0,1.0
328.998057,150,13.879981,0.7677777777777777,0.24666666666666667,0.5086666666666666,0.9933333333333333,1.0,0.9933333333333333
337.272654,150,15.377053,0.84,0.31333333333333335,0.4888888888888889,1.0,1.0,1.0
328.219692,150,16.890277,0.7033333333333334,0.23333333333333334,0.541111111111111,1.0,1.0,1.0
335.045664,150,18.380587,0.7588888888888888,0.33,0.5095555555555554,1.0,1.0,1.0
333.209363,150,19.919971,0.7933333333333333,0.25,0.4502222222222222,0.9933333333333333,1.0,0.9933333333333333
324.317356,150,21.573015,0.7311111111111112,0.23333333333333334,0.43333333333333324,1.0,1.0,1.0
324.640072,150,23.124895,0.6705555555555556,0.24333333333333335,0.5239999999999999,1.0,1.0,1.0
339.514785,150,24.636856,0.7822222222222222,0.27666666666666667,0.49066666666666664,1.0,1.0,1.0
336.611637,150,26.253344,0.7922222222222222,0.2833333333333333,0.48422222222222217,1.0,1.0,1.0
335.473298,150,27.849171,0.7811111111111111,0.24666666666666667,0.44111111111111106,1.0,1.0,1.0
326.79743,150,29.459325,0.74,0.2633333333333333,0.4768888888888888,1.0,1.0,1.0
331.751585,150,30.993029,0.7316666666666667,0.23,0.46555555555555544,0.9933333333333333,1.0,0.9933333333333333
324.417334,150,32.521582,0.7033333333333334,0.23,0.49133333333333323,1.0,1.0,1.0
331.950103,150,34.108136,0.7483333333333333,0.20666666666666667,0.3768888888888889,1.0,1.0,1.0
342.941955,150,35.64886,0.8255555555555555,0.26666666666666666,0.42155555555555557,1.0,1.0,1.0
339.199561,150,37.264132,0.7766666666666666,0.25,0.4446666666666666,1.0,1.0,1.0
338.344631,150,38.904478,0.7722222222222221,0.27666666666666667,0.4606666666666666,1.0,1.0,1.0
335.376055,150,40.496493,0.8166666666666667,0.25333333333333335,0.4633333333333333,1.0,1.0,1.0
334.3885,150,42.195115,0.77,0.25,0.43355555555555547,1.0,1.0,1.0
339.037914,150,43.740052,0.8394444444444443,0.25333333333333335,0.3888888888888889,1.0,1.0,1.0
320.075425,150,45.241935,0.7055555555555556,0.18,0.4526666666666667,0.9866666666666667,1.0,0.9866666666666667
334.677667,150,46.734056,0.7455555555555555,0.24666666666666667,0.5015555555555554,1.0,1.0,1.0
