train/n_updates,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total_timesteps,train/critic_loss,train/actor_loss,train/ent_coef,rollout/ep_len_mean,time/episodes
1518398,455.27013295000006,98,3638,359400,0.029306823387742043,-308.48834228515625,0.0020737838931381702,150.0,2396
1519598,455.49558614,98,3644,360000,0.02871590666472912,-307.202880859375,0.00207697506994009,150.0,2400
1520798,455.74766404,98,3650,360600,0.03252337500452995,-308.09552001953125,0.0020968576427549124,150.0,2404
1521998,455.95810524,98,3657,361200,0.03827076032757759,-308.252685546875,0.0020794556476175785,150.0,2408
1523198,455.93558672,98,3663,361800,0.03445064276456833,-308.1302490234375,0.0020982318092137575,150.0,2412
1524398,456.17508241999997,98,3669,362400,0.03133195638656616,-308.0623779296875,0.0020977314561605453,150.0,2416
1525598,456.36745375,98,3675,363000,0.035504791885614395,-307.10748291015625,0.0020836738403886557,150.0,2420
1526798,456.5362440999999,98,3681,363600,0.026890020817518234,-308.0975341796875,0.002090639667585492,150.0,2424
1527998,456.56616892,98,3688,364200,0.029216773808002472,-308.8211975097656,0.002070510294288397,150.0,2428
1529198,456.77251398999994,98,3694,364800,0.027594899758696556,-308.4007568359375,0.002111409790813923,150.0,2432
1530398,457.03143313999993,98,3700,365400,0.035623449832201004,-308.48004150390625,0.002101213438436389,150.0,2436
1531598,457.22535486,98,3706,366000,0.03196617588400841,-308.20635986328125,0.002099502831697464,150.0,2440
1532798,457.36458884,98,3712,366600,0.02624044008553028,-308.89837646484375,0.002088994486257434,150.0,2444
1533998,457.64489791000005,98,3718,367200,0.03129415959119797,-308.71160888671875,0.002072924515232444,150.0,2448
1535198,458.03714189,98,3724,367800,0.034022893756628036,-308.4308776855469,0.0020982888527214527,150.0,2452
1536398,458.18700881999996,98,3730,368400,0.029001817107200623,-308.03546142578125,0.0020694176200777292,150.0,2456
1537598,458.21045859000003,98,3736,369000,0.035250697284936905,-308.33349609375,0.00209687533788383,150.0,2460
1538798,458.24528913999995,98,3742,369600,0.028256459161639214,-308.00799560546875,0.002083390951156616,150.0,2464
1539998,458.1297213999999,98,3749,370200,0.0316828191280365,-308.3193359375,0.002070083748549223,150.0,2468
1541198,458.11289958000003,98,3755,370800,0.029516853392124176,-307.84735107421875,0.002060831757262349,150.0,2472
1542398,458.09183964999994,98,3761,371400,0.04063113033771515,-308.48724365234375,0.002064105588942766,150.0,2476
1543598,457.95533941,98,3767,372000,0.033284831792116165,-308.6940002441406,0.0020680020097643137,150.0,2480
1544798,458.1234497500001,98,3773,372600,0.032944075763225555,-308.794189453125,0.0020668869838118553,150.0,2484
1545998,458.26804764999986,98,3779,373200,0.02940911427140236,-310.13397216796875,0.002078721998259425,150.0,2488
1547198,458.55963643999996,98,3785,373800,0.04141191020607948,-309.0849609375,0.002054154407233,150.0,2492
1548398,458.64640268999995,98,3792,374400,0.03228304907679558,-308.4722595214844,0.002050472889095545,150.0,2496
1549598,458.41258965000003,98,3798,375000,0.036911994218826294,-309.12628173828125,0.002049305709078908,150.0,2500
1550798,458.3865822,98,3804,375600,0.03911374881863594,-308.6006774902344,0.0020591411739587784,150.0,2504
1551998,458.27141297,98,3810,376200,0.0327812135219574,-308.73284912109375,0.0020390748977661133,150.0,2508
1553198,458.40277712000005,98,3817,376800,0.03378337249159813,-309.42431640625,0.002061957260593772,150.0,2512
1554398,458.40844746000005,98,3823,377400,0.034746840596199036,-309.29461669921875,0.002070761052891612,150.0,2516
1555598,458.3802892300001,98,3829,378000,0.04798860475420952,-309.7459716796875,0.0020923439878970385,150.0,2520
1556798,458.44446645000005,98,3835,378600,0.03781573474407196,-309.4330749511719,0.0020741999614983797,150.0,2524
1557998,458.62648637999996,98,3841,379200,0.030393386259675026,-308.6792907714844,0.0020641025621443987,150.0,2528
1559198,458.5415112800002,98,3847,379800,0.037754807621240616,-309.5872802734375,0.002086654771119356,150.0,2532
1560398,458.4459651700001,98,3853,380400,0.0346611849963665,-308.92095947265625,0.0020932871848344803,150.0,2536
1561598,458.32301441,98,3860,381000,0.028697209432721138,-309.1915283203125,0.002091648755595088,150.0,2540
1562798,458.36174754,98,3866,381600,0.03797130286693573,-309.1462707519531,0.0020748726092278957,150.0,2544
1563998,458.34071183,98,3872,382200,0.03414008766412735,-309.69464111328125,0.002053081290796399,150.0,2548
1565198,458.28294280999995,98,3878,382800,0.03298072889447212,-309.33880615234375,0.0020715680439025164,150.0,2552
1566398,458.40600676,98,3884,383400,0.029289910569787025,-310.2513122558594,0.0020611383952200413,150.0,2556
1567598,458.31764929,98,3890,384000,0.037581078708171844,-309.22015380859375,0.0020745908841490746,150.0,2560
1568798,458.35491357000006,98,3896,384600,0.0316958874464035,-309.6976318359375,0.0020675326231867075,150.0,2564
1569998,458.53438474,98,3902,385200,0.0319569893181324,-309.3793640136719,0.0020844023674726486,150.0,2568
1571198,458.71900235999993,98,3908,385800,0.04263952746987343,-309.78857421875,0.002090818015858531,150.0,2572
1572398,459.0352888299999,98,3915,386400,0.04587448760867119,-309.6740417480469,0.0020681212190538645,150.0,2576
1573598,459.19441579,98,3921,387000,0.031571898609399796,-309.95111083984375,0.002081935992464423,150.0,2580
1574798,459.2847573199999,98,3927,387600,0.05034217610955238,-310.07012939453125,0.0020696239080280066,150.0,2584
1575998,459.50403465999995,98,3933,388200,0.039882853627204895,-310.38189697265625,0.002110063098371029,150.0,2588
1577198,459.67501322,98,3939,388800,0.03902636468410492,-310.1614990234375,0.0021076668053865433,150.0,2592
1578398,459.83531831999994,98,3945,389400,0.04838695377111435,-310.039306640625,0.0020866389386355877,150.0,2596
1579598,460.02916620999997,98,3951,390000,0.0426899790763855,-309.9696044921875,0.0021010329946875572,150.0,2600
1580798,460.00577876000006,98,3957,390600,0.038421839475631714,-310.2113952636719,0.002112683840095997,150.0,2604
1581998,460.17219194999996,98,3963,391200,0.03530434891581535,-310.6289978027344,0.002090013585984707,150.0,2608
1583198,460.12770988000005,98,3970,391800,0.04097061604261398,-310.2603454589844,0.002120890887454152,150.0,2612
1584398,460.0504580599999,98,3976,392400,0.043040599673986435,-310.125244140625,0.002120306482538581,150.0,2616
1585598,459.95697778,98,3982,393000,0.05064215883612633,-310.02703857421875,0.0021078779827803373,150.0,2620
1586798,459.82331120999993,98,3988,393600,0.03645510599017143,-310.48291015625,0.002101786667481065,150.0,2624
1587998,459.87164179,98,3994,394200,0.0466231107711792,-310.1862487792969,0.002073743147775531,150.0,2628
1589198,460.20893985000004,98,4000,394800,0.03889624774456024,-310.2938232421875,0.002075378317385912,150.0,2632
1590398,460.22054059000004,98,4006,395400,0.0404365211725235,-309.8524169921875,0.002028602873906493,150.0,2636
1591598,460.29012219000003,98,4012,396000,0.04459821432828903,-310.7496337890625,0.002064074156805873,150.0,2640
1592798,460.38530378,98,4018,396600,0.034891482442617416,-310.1391296386719,0.0020620948635041714,150.0,2644
1593998,460.5605223699999,98,4025,397200,0.03994947299361229,-310.2348327636719,0.0020787687972187996,150.0,2648
1595198,460.58178015,98,4031,397800,0.040431175380945206,-310.0245666503906,0.002041166415438056,150.0,2652
1596398,460.5391893999999,98,4037,398400,0.03861438110470772,-310.7377624511719,0.0020379589404910803,150.0,2656
1597598,460.80544719000005,98,4043,399000,0.03522419184446335,-310.61102294921875,0.002040890045464039,150.0,2660
1598798,460.7127028,98,4049,399600,0.037693798542022705,-310.8974914550781,0.0020680867601186037,150.0,2664
1599998,460.7634679500001,98,4055,400200,0.03676668927073479,-310.80126953125,0.002101978985592723,150.0,2668
1601198,460.64223555999996,98,4061,400800,0.05212377384305,-310.08526611328125,0.002127263695001602,150.0,2672
1602398,460.33337722,98,4068,401400,0.05395602434873581,-310.310302734375,0.002156790578737855,150.0,2676
1603598,459.83440522999996,98,4074,402000,0.05016278102993965,-311.2431640625,0.002130246954038739,150.0,2680
1604798,459.27470488,98,4080,402600,0.040990594774484634,-310.8099365234375,0.0020817206241190434,150.0,2684
1605998,459.17671431,98,4086,403200,0.029313769191503525,-310.10308837890625,0.0020671759266406298,150.0,2688
1607198,458.97166223000005,98,4092,403800,0.04063159227371216,-310.91351318359375,0.0020668013021349907,150.0,2692
1608398,459.03086722000006,98,4098,404400,0.035057246685028076,-311.25384521484375,0.002059235470369458,150.0,2696
1609598,458.92884328,98,4104,405000,0.04110860079526901,-310.45306396484375,0.0020609477069228888,150.0,2700
